1	2.4839397	2.2762865	2.0675157	1.9218926	1.7187752	1.5084285	1.3006752	1.0902862	0.88273283	0.67230088	0.46338263	0.25452493	0.045738433	-0.15618851	-0.20898526	-0.39491294	-0.59416173	-0.79717148	-0.97459659	-1.1281626	-1.2471358	-1.3508344	-1.4282984	-1.4765422	-1.4546148	-1.3188356	-1.1199756	-1.1040958	-1.2081262	-1.2945136	-1.3931779	-1.4103987	-1.3336806	-1.2434818	-1.1145749	-0.9665368	-0.8024914	-0.64442211	-0.4572488	-0.25953338	-0.054255002	0.14351679	0.33844969	0.50235236	0.63060267	0.80258345	0.92499573	1.0185689	0.94160626	0.78640155	0.63606792	0.49115316	0.33762623	0.20479898	0.07939273	-0.03902151	-0.16309908	-0.26187753	-0.3681949	-0.4447979	-0.5155321	-0.57885785	-0.60417059	-0.4401343	-0.24160479	-0.044280987	0.15794856	0.36140318	0.56589983	0.77289208	0.9802118	1.1632106	1.2201003	1.2448232	1.2576725	1.113846	0.94949552	0.74304119	0.53938188	0.33519671	0.13240447	-0.074559373	-0.27855772	-0.47648501	-0.57308581	-0.52120377	-0.45570444	-0.36156084	-0.27102608	-0.18635233	-0.074927738	0.060174087	0.18753486	0.31068827	0.45322006	0.59745794	0.75049069	0.87749981	0.86053266	0.72897203	0.56517427	0.41736482	0.27296108	0.061688525	-0.12986154	-0.31680962	-0.49146469	-0.67633946	-0.8293904	-0.96978819	-1.1316148	-1.2544451	-1.3336289	-1.407287	-1.3467957	-1.2444196	-1.1450764	-1.0710609	-1.2579381	-1.4085376	-1.4385671	-1.3845227	-1.306864	-1.2136958	-1.0970526	-0.96014143	-0.77578245	-0.58169666	-0.38548837	-0.20527476	-0.11699439	0.090279239	0.29779206	0.50550708	0.71339453	0.91586026	1.1204496	1.3263464	1.5322099	1.7399188	1.9457323	2.1539857	2.3612278	2.4839393
3	2.6236479	2.4207751	2.218095	2.0153688	1.8130586	1.6099833	1.4071182	1.2044902	0.99751226	0.79656321	0.59448603	0.39078183	0.18717402	-0.014092887	-0.21731564	-0.30719985	-0.22510726	-0.20897947	-0.39776074	-0.57417499	-0.73780954	-0.89309782	-1.0444818	-1.179179	-1.3042249	-1.4090807	-1.4951955	-1.5600856	-1.6015854	-1.6370441	-1.6091439	-1.5749079	-1.5167467	-1.4366721	-1.336097	-1.2201526	-1.0700325	-0.92769641	-0.77501999	-0.61198481	-0.44281327	-0.25262003	-0.086928789	0.11127903	0.29929149	0.4630362	0.61823111	0.69236899	0.7576549	0.68929632	0.62737579	0.71588787	0.73943282	0.65483501	0.51692046	0.37546047	0.24191573	0.11321717	-0.0038590062	-0.17600659	-0.22240669	-0.04090214	0.15701587	0.35088877	0.54591706	0.64139652	0.44269216	0.23765339	0.032680003	-0.17221592	-0.33942547	-0.3415159	-0.20612064	-0.043108148	-0.074234818	-0.27815704	-0.34520356	-0.29533989	-0.19112376	0.0085820119	0.2208635	0.43036242	0.6423474	0.62262051	0.43425869	0.24339448	0.048608271	0.095892018	0.21951323	0.35045915	0.48801022	0.6143512	0.68981275	0.64412969	0.61955476	0.66764133	0.60288806	0.52926617	0.33913979	0.16528758	-0.016712216	-0.19407471	-0.3660151	-0.54783571	-0.70685497	-0.85707895	-0.9969302	-1.1247668	-1.2379799	-1.3348895	-1.4130278	-1.4702373	-1.5218601	-1.5312671	-1.4835861	-1.4435967	-1.3846972	-1.3052857	-1.2074831	-1.0935212	-0.96556962	-0.81988319	-0.67062573	-0.51663532	-0.32736558	-0.16499218	-0.21875143	-0.30835642	-0.34491437	-0.14383062	0.057055952	0.25993278	0.4606	0.66391616	0.86528236	1.0666207	1.2708141	1.4730207	1.6754946	1.8769166	2.078869	2.2804606	2.4823598	2.6236477
7	2.8220847	2.6158479	2.3934662	2.170859	1.9485772	1.7258461	1.5039861	1.2808688	1.0586734	0.83549438	0.61237429	0.39069918	0.3885174	0.40927239	0.20782069	-0.0097844292	-0.22200452	-0.44205903	-0.62897584	-0.82620486	-1.0177344	-1.2101191	-1.3413271	-1.3884459	-1.3603888	-1.1734386	-1.1561939	-1.213684	-1.1588308	-1.025049	-0.8316891	-0.6140201	-0.39468163	-0.16605029	0.063888754	0.16811294	0.22561214	0.21126222	0.18471323	0.10541598	-0.1169987	-0.33261732	-0.55144011	-0.76243806	-0.94045784	-1.1127134	-1.2660159	-1.4043391	-1.2531818	-1.0656055	-0.77779706	-0.62876802	-0.35276314	-0.066689676	0.22523449	0.49753933	0.70203521	0.78010131	0.67656794	0.53725779	0.40476225	0.29458679	0.26471738	0.47803471	0.69259749	0.8929318	0.73937612	0.51868885	0.2953461	0.078537718	-0.13717895	-0.36179711	-0.27935384	-0.32061664	-0.47330558	-0.31994135	-0.28074727	-0.21735307	0.02512571	0.24792988	0.46793573	0.63819997	0.81696779	0.64890375	0.45544421	0.31889679	0.44272889	0.56100101	0.59016139	0.45586121	0.217519	-0.084924166	-0.38694817	-0.65183649	-0.8514287	-1.0919447	-1.2892656	-1.3423558	-1.1895657	-1.0355088	-0.85971338	-0.67381134	-0.45988714	-0.2485654	-0.029864152	0.053989226	0.08173764	0.11152679	0.025204692	-0.14130325	-0.3897924	-0.59220798	-0.77707666	-0.97892373	-1.1324768	-1.2067129	-1.1522535	-1.1142265	-1.1862379	-1.3278678	-1.3649411	-1.341438	-1.1603076	-0.97559729	-0.79151544	-0.5940891	-0.43813417	-0.2258394	-0.007053153	0.20776389	0.37816941	0.35119946	0.43595393	0.65603107	0.87837194	1.1008522	1.3234513	1.5446096	1.7660546	1.9865114	2.2074549	2.4281467	2.6486782	2.8223244
7	2.8597881	2.658486	2.446293	2.2346962	2.0200866	1.8020702	1.5880814	1.3664979	1.148989	0.92752564	0.71035479	0.56931432	0.44637048	0.28890637	0.077767327	-0.13516311	-0.34915114	-0.55349596	-0.72785992	-0.91401491	-1.1044926	-1.2884474	-1.360123	-1.3790735	-1.3177873	-1.1181186	-1.1687587	-1.1708209	-1.1232403	-0.9801825	-0.81337308	-0.62049196	-0.43146283	-0.21344079	0.011604541	0.12028276	0.2252361	0.18650396	0.1565481	0.074813643	-0.15097088	-0.37482777	-0.59624662	-0.80112617	-0.98658934	-1.1486885	-1.2981657	-1.3420176	-1.1537572	-0.95346666	-0.69576245	-0.55380557	-0.29454236	-0.037290503	0.21765157	0.4602301	0.65102215	0.72364226	0.60085855	0.47027476	0.33251144	0.22340772	0.31378477	0.52886524	0.74560721	0.72934079	0.51060871	0.29252699	0.075543296	-0.14190219	-0.36143611	-0.34849471	-0.29942095	-0.37729446	-0.44842016	-0.31420744	-0.30382583	-0.20527449	0.042386312	0.27871389	0.51543494	0.73413038	0.63835779	0.44462659	0.26114371	0.37381057	0.48485696	0.60554171	0.56116681	0.35375436	0.089286775	-0.19428055	-0.47759377	-0.65703172	-0.89293631	-1.1143413	-1.3114527	-1.3433113	-1.195114	-1.0338237	-0.86224016	-0.68253476	-0.47615267	-0.27279258	-0.068119373	0.071018365	0.10423959	0.13622636	0.11103522	-0.00045907496	-0.21892153	-0.41122506	-0.61111037	-0.79502889	-0.95994564	-1.1028992	-1.1703118	-1.0880626	-1.1293105	-1.3071345	-1.3249889	-1.2811261	-1.1017189	-0.91382268	-0.71942755	-0.52392184	-0.30096203	-0.1823893	0.028849132	0.24359901	0.38127797	0.35659437	0.45699691	0.67794171	0.89765033	1.1189353	1.3396364	1.5604479	1.7827566	2.0069562	2.229928	2.4567755	2.6848065	2.8565495
4	2.6047808	2.333214	2.0676142	1.8026293	1.5390887	1.2775283	1.0200492	0.75819594	0.49790143	0.23849897	-0.020800479	-0.14077966	-0.072098284	-0.25043103	-0.48455449	-0.70498126	-0.90482123	-1.0925569	-1.2550087	-1.3777115	-1.4671177	-1.3811117	-1.1954609	-0.98641739	-0.7701503	-0.5469765	-0.31618464	-0.074505705	0.16446996	0.41404173	0.66125523	0.90884876	1.1615756	1.387089	1.4985832	1.5449119	1.2925755	1.0352334	0.78108915	0.52438728	0.2716016	0.015893796	-0.2348839	-0.48896197	-0.73657409	-0.98777801	-1.2370557	-1.4755384	-1.7168292	-1.951474	-1.8808397	-1.6126274	-1.2662182	-0.90079833	-0.5532146	-0.18738435	0.16072708	0.43139623	0.56817085	0.47654785	0.30395768	0.1424246	-0.027945242	-0.16299753	-0.23191325	0.019133368	0.27252105	0.50925828	0.30540639	0.04248074	-0.21744091	-0.44727449	-0.43234051	-0.23167744	-0.18406017	-0.37249734	-0.42305115	-0.29695255	-0.06694413	0.19650666	0.46463931	0.52217469	0.29043584	0.0421176	0.08362839	0.25086787	0.4301032	0.53365286	0.44948042	0.18227096	-0.11245579	-0.40743526	-0.70475778	-1.0100622	-1.3097669	-1.5764067	-1.7730048	-1.7768717	-1.5355415	-1.2852529	-1.0424191	-0.78643732	-0.5382311	-0.27939784	-0.028117792	0.2323095	0.48551532	0.73959691	0.99439426	1.249789	1.3507575	1.2503251	1.0748135	0.8021256	0.53225909	0.26693411	0.005092293	-0.25164171	-0.50208683	-0.74521205	-0.97507151	-1.1911477	-1.2859682	-1.2315912	-1.1445152	-1.0284798	-0.87771019	-0.71228365	-0.53542465	-0.34454929	-0.11197908	-0.076605196	-0.13314558	0.12982594	0.37968162	0.63655475	0.88271037	1.1355055	1.3841979	1.6384751	1.8932107	2.1416518	2.3880923	2.6077343
7	2.8398497	2.6176131	2.3959612	2.1747269	1.9526263	1.731464	1.5097395	1.2881958	1.0657338	0.84451283	0.62223209	0.40003164	0.38957513	0.39105173	0.20637975	-0.010187661	-0.22141457	-0.44026302	-0.61527755	-0.81027179	-1.0066272	-1.189182	-1.3260708	-1.369057	-1.3384989	-1.1564315	-1.1475361	-1.1979844	-1.1711212	-1.0286659	-0.85206863	-0.67335805	-0.45966459	-0.21375409	0.013963625	0.11893617	0.17133868	0.1538767	0.12453471	0.019080436	-0.20201657	-0.42018736	-0.63824541	-0.83785337	-1.0216385	-1.1856315	-1.3372313	-1.3807503	-1.2004835	-0.996155	-0.71782512	-0.53211917	-0.24107144	0.068674683	0.35151717	0.56687204	0.67061794	0.58468123	0.4565726	0.32336806	0.21000223	0.25066847	0.45818986	0.67394528	0.87928894	0.77104829	0.55491126	0.32977537	0.10795903	-0.11008566	-0.33847175	-0.36091914	-0.34130075	-0.44484847	-0.48329089	-0.33524953	-0.34949748	-0.27694605	-0.038155596	0.19131897	0.42383648	0.65189836	0.82095798	0.67444125	0.47958229	0.26475705	0.31778007	0.42956077	0.56570063	0.53383406	0.36032048	0.092023669	-0.20005749	-0.50161449	-0.71605974	-0.9568612	-1.168296	-1.3445571	-1.327955	-1.1713207	-1.0031071	-0.83540147	-0.63901025	-0.42577106	-0.20832553	-0.002453516	0.064240927	0.10505851	0.10366902	0.037486381	-0.1393616	-0.3661414	-0.56796845	-0.76972782	-0.96504663	-1.1192112	-1.1743019	-1.1195238	-1.0776598	-1.3105985	-1.3460315	-1.3180988	-1.1527132	-0.96753184	-0.77381382	-0.58147006	-0.39497227	-0.17798426	0.035182713	0.25388313	0.39564933	0.36971388	0.48989716	0.70958387	0.93131663	1.1531717	1.3751315	1.5957779	1.8166813	2.0366816	2.2571216	2.4773864	2.6972371	2.8399573
7	2.8570291	2.6381538	2.4196308	2.2017351	1.9828554	1.7650373	1.5455562	1.3271818	1.1078266	0.88978858	0.67061467	0.45151896	0.34975897	0.36672783	0.2048072	-0.0086401875	-0.22114457	-0.4324834	-0.62096573	-0.81261839	-1.007242	-1.1963422	-1.3522755	-1.3894557	-1.3720726	-1.2148634	-1.144001	-1.1989773	-1.189768	-1.0650731	-0.87379014	-0.66104911	-0.44683354	-0.21779546	0.025391112	0.13529981	0.21424218	0.17636742	0.1489832	0.078517171	-0.14042099	-0.35762487	-0.56789412	-0.77524744	-0.95579575	-1.1159138	-1.2773911	-1.3686944	-1.2002338	-0.9986668	-0.72541629	-0.54551137	-0.25118305	0.043952972	0.32964649	0.55753159	0.69340446	0.65867394	0.52620953	0.39604541	0.2664291	0.15645667	0.2362942	0.44720438	0.66258233	0.84041029	0.69747192	0.47844205	0.26108786	0.047163973	-0.16522734	-0.38761587	-0.32258571	-0.34271259	-0.50645302	-0.3714901	-0.31047053	-0.41597075	-0.21578845	0.0094835403	0.2355093	0.47390795	0.70206947	0.75148877	0.55297446	0.35136078	0.29660224	0.40886175	0.53092139	0.49987805	0.33777229	0.06277865	-0.23430407	-0.53102287	-0.70715246	-0.98894792	-1.1850876	-1.3721434	-1.2921637	-1.1358124	-0.97938545	-0.8025714	-0.60963326	-0.40363368	-0.18900388	0.0053093606	0.064959602	0.096472666	0.083497582	0.0028902457	-0.18947247	-0.40905265	-0.6217135	-0.81572109	-0.97055783	-1.1313066	-1.1648513	-1.1161399	-1.1927091	-1.3253265	-1.3389967	-1.2850227	-1.1179961	-0.93337001	-0.74267758	-0.55999224	-0.37124887	-0.16197662	0.053608784	0.26055629	0.36427329	0.3424915	0.49447463	0.71288729	0.92966428	1.1484462	1.3673286	1.5848235	1.8025862	2.0194129	2.2367122	2.4544292	2.6710916	2.8571386
6	2.6960599	2.477633	2.2633875	2.0500862	1.8373292	1.625532	1.413932	1.2030018	0.99257487	0.78261745	0.57710232	0.38323939	0.24156336	0.061552099	-0.12548116	-0.32467993	-0.51639969	-0.70516099	-0.89773974	-1.0795873	-1.2653601	-1.4372106	-1.4996797	-1.5272652	-1.5201921	-1.493693	-1.4206561	-1.3274502	-1.1964029	-1.0461361	-0.87887485	-0.69105273	-0.49050938	-0.27751927	-0.058172285	0.087371834	0.14647375	0.21077127	0.24283792	0.25702022	0.10228641	-0.060715557	-0.21086492	-0.35611122	-0.49611347	-0.61752683	-0.73288907	-0.83983227	-0.74575672	-0.6218311	-0.35737738	-0.092328693	0.18917077	0.45003724	0.62184603	0.78308918	0.83326983	0.78941699	0.74142857	0.71407734	0.69288663	0.67667127	0.64348922	0.44455366	0.24281374	0.0071831447	-0.24001853	-0.43966612	-0.58910165	-0.50068896	-0.67989436	-0.57571748	-0.56619447	-0.62858565	-0.4864855	-0.51519408	-0.33776971	-0.12201578	0.11745829	0.33250653	0.53879249	0.64386994	0.64820488	0.66902618	0.68660851	0.72038675	0.7513028	0.76195046	0.621302	0.45252352	0.21003534	-0.057654419	-0.30683694	-0.39833807	-0.487037	-0.6215334	-0.66546767	-0.55677024	-0.42385113	-0.29586299	-0.14801823	-0.00055595069	0.13246499	0.14864547	0.06502182	0.01158536	-0.11485682	-0.28782917	-0.47451829	-0.65367227	-0.8398917	-0.99340614	-1.153602	-1.2743677	-1.3750579	-1.4531604	-1.5261494	-1.5519502	-1.5541202	-1.5299301	-1.4780382	-1.3250797	-1.1401722	-0.9631983	-0.78205337	-0.5974331	-0.40988583	-0.22553049	-0.044893945	0.11836678	0.27019931	0.43252144	0.6052449	0.79731324	0.99972867	1.2067571	1.4122833	1.6145578	1.8225868	2.0262977	2.230219	2.4362907	2.6368745	2.6993937
4	2.5483635	2.2952515	2.0454622	1.7964795	1.5482764	1.3000647	1.0511008	0.80348742	0.55497256	0.30647176	0.057988209	-0.098569279	-0.071815534	-0.30981621	-0.52977905	-0.74026456	-0.94301765	-1.1254732	-1.2855449	-1.4328455	-1.5347845	-1.5467997	-1.3712555	-1.1882071	-0.97534953	-0.75879253	-0.52969202	-0.29915354	-0.061528117	0.17814133	0.42069891	0.66603351	0.91364081	1.1633996	1.34099	1.4761587	1.5247878	1.2902698	1.0445398	0.80109161	0.55391243	0.31194937	0.065417743	-0.17476611	-0.41568675	-0.65725133	-0.89234092	-1.132579	-1.3612702	-1.5841457	-1.8103462	-2.0271819	-1.9034332	-1.6461378	-1.3424697	-1.021695	-0.70606532	-0.39209893	-0.083631701	0.23763238	0.5114189	0.67405198	0.63419354	0.49118702	0.31989361	0.15951093	0.011664394	-0.14242549	-0.1714405	-0.16111303	0.071880496	0.30953563	0.30375634	0.053393671	-0.19588701	-0.16643334	-0.017024452	-0.13535319	-0.29796081	-0.20880771	-0.12282026	0.14885303	0.44512648	0.63334423	0.43969387	0.40474669	0.56807907	0.64241271	0.53620392	0.32579119	0.046400375	-0.25433441	-0.55775452	-0.86049549	-1.1516291	-1.3853253	-1.5620097	-1.717653	-1.4779302	-1.2443721	-1.0155896	-0.77543344	-0.53355416	-0.29038246	-0.052441258	0.19281381	0.43865654	0.67966509	0.92657187	1.1689532	1.2136595	1.0993662	0.91938785	0.66436921	0.41368323	0.1658587	-0.077445902	-0.31585373	-0.55121096	-0.77302536	-0.98490842	-1.1914883	-1.2109877	-1.1534511	-1.0649559	-0.94908918	-0.80316663	-0.6394879	-0.45574583	-0.26989273	-0.053304592	-0.055675289	-0.075702984	0.16738569	0.41122197	0.65566491	0.89699691	1.1425573	1.382305	1.626016	1.8702969	2.1120619	2.3525754	2.5495634
1	2.4101664	2.2185121	2.0450462	1.8541591	1.6629554	1.4738413	1.282756	1.0924231	0.90225567	0.711289	0.52035316	0.32945358	0.13976961	-0.051538841	-0.24017245	-0.42344136	-0.48383065	-0.65234609	-0.83277542	-1.0072774	-1.1417279	-1.2579024	-1.3495613	-1.4132077	-1.4453345	-1.4439506	-1.345715	-1.2185202	-1.0532204	-1.0576536	-1.147825	-1.2214984	-1.2765046	-1.3037529	-1.20558	-1.1635909	-1.0332271	-0.886146	-0.73241048	-0.5642095	-0.37453989	-0.20323355	-0.010559013	0.17173583	0.33536312	0.44556779	0.6054942	0.71171542	0.71882994	0.59387884	0.45190442	0.32711555	0.20903384	0.089580163	-0.017712496	-0.12573334	-0.20978772	-0.28272926	-0.35950756	-0.40794225	-0.43108366	-0.24934571	-0.074438226	0.10886572	0.29571731	0.47907724	0.66914695	0.85441714	0.97823864	1.0679129	1.2592634	1.4511988	1.5581386	1.5811034	1.4432709	1.2532425	1.060675	0.87014839	0.67969737	0.49363917	0.31136549	0.12198363	-0.064492094	-0.2501976	-0.43496414	-0.45778475	-0.41713707	-0.36295776	-0.29605449	-0.21736564	-0.12787204	-0.02855857	0.079616593	0.19575246	0.31900215	0.43735459	0.52319721	0.48965893	0.38054337	0.23684833	0.097529946	-0.080846141	-0.25572322	-0.42914046	-0.5950933	-0.75191118	-0.89752242	-1.0487581	-1.177785	-1.2566782	-1.3205372	-1.2820206	-1.1923762	-1.1020615	-1.0111559	-1.1005646	-1.2519002	-1.3673082	-1.4031577	-1.3727766	-1.313899	-1.2391412	-1.1544868	-1.0358526	-0.86017594	-0.6855802	-0.51435848	-0.45430445	-0.28448509	-0.095887772	0.095655921	0.28223541	0.46941239	0.66127427	0.85105216	1.0390418	1.2273953	1.4176951	1.6051559	1.7745951	1.9642138	2.153014	2.3414126	2.4104461
