12	0.47612073	0.47612073.1	0.47612073.2	0.44760822	0.35376312	0.20844386	0.098387323	0.057093093	0.015623209	-0.027151526	-0.069926261	-0.018233746	0.044153175	0.057881582	0.048497194	0.0073175971	-0.071545211	-0.13397137	-0.14356543	-0.15483149	-0.26307376	-0.37131603	-0.35418728	-0.30504892	-0.24206382	-0.1688973	-0.088915443	0.0033989357	0.10924032	0.30131633	0.49339234	0.58291139	0.66293441	0.7709545	0.89126598	0.96001925	0.97169024	0.93272097	0.74520692	0.56107627	0.47337264	0.38566901	0.36840458	0.36728246	0.40420212	0.46720759	0.56374783	0.71668748	0.84649106	0.8477609	0.84903073	0.63981419	0.41528955	0.16167793	-0.103707	-0.29596101	-0.41256234	-0.49002671	-0.46231051	-0.43109712	-0.3346029	-0.23810869	-0.11635311	0.010557855	0.068710519	0.08293427	0.069546689	0.012941375	-0.023833895	0.036558057	0.096950008	0.22724322	0.36128114	0.57775564	0.82490421	1.0815915	1.3474996	1.5551999	1.6190925	1.6711253	1.5600861	1.4490468	1.1178696	0.74706764	0.41587187	0.10822572	-0.13292948	-0.27711872	-0.40854553	-0.48428179	-0.56001804	-0.48873033	-0.41228388	-0.36448434	-0.32645079	-0.28937595	-0.25316704	-0.23969536	-0.27801404	-0.32911104	-0.51821392	-0.70731679	-0.96424182	-1.2318056	-1.5214238	-1.8232298	-1.917064	-1.7280564	-1.4254409	-0.6778612	0.069718519	0.75203379	1.4332238	1.8480813	2.1800797	2.184453	1.9123925	1.4254285	0.48603589	-0.44709632	-1.3249285	-2.2027607	-2.5973011	-2.926783	-3.033948	-3.0271043	-2.7860497	-2.2477276	-1.6375626	-0.77318409	0.091194444
11	-0.50425055	-0.50425055	-0.56476461	-0.74975011	-1.1236899	-1.1744968	-1.0404687	-1.026128	0.2935927	1.0619565	0.9236869	-0.5460775	-1.0893455	-1.007404	-0.4850253	-0.1095893	-0.18119308	-0.45139523	-0.77323675	-0.58716784	-0.39987487	-0.065724885	0.47977476	0.65315206	0.32228857	0.063251989	0.38139141	-0.10659017	-0.60296884	-0.66372576	0.34901379	-0.90328944	-0.85633005	0.51776395	2.8910797	2.3051788	1.1638359	0.027363343	-0.41571215	-0.10548104	0.29496573	0.50109206	-0.1456743	-0.28569588	-0.28569588	-0.27147452	-0.099040585	0.085271155	0.34816302	0.70811404	0.33754	0.21047359	-0.097663098	-1.0059226	-1.3923446	0.0354314	1.8225051	1.7820783	0.24348135	-0.70254591	-1.0094413	-0.90733553	-0.36086716	-0.071967292	-0.15647688	-0.63867866	-0.45601734	0.38779827	1.5996805	1.3360193	0.21655294	-0.90145401	-1.5652126	-0.8227048	0.4723517	1.6475726	2.2327448	1.5893838	1.285855	1.2939915	1.609482	0.52026978	-0.84270549	-1.8519086	-1.5095258	-0.83973854	-0.22229758	0.13267263	-0.23625233	-0.7677372	-0.84728329	-0.30029403	1.1481458	1.4784254	0.67895238	-0.99083879	-1.5600492	-1.7482227	-1.479024	-0.73999976	-0.20066521	0.21745014	0.45843232	0.4803154	1.2262673	2.1672184	2.122227	-0.34925605	-1.5297221	-0.8730743	0.26592916	-0.51057475	-1.7927346	-1.8065323	-0.66877655	0.85544599	0.34845561	0.033690133	0.37586743	1.4452138	1.4600413	1.3443667	1.3461275	1.0452964	0.54828818	0.20939497	0.20143168	0.19100958	0.06294246	-0.64024976	-2.3161489
12	0.066651964	0.066651964	-0.16724815	-0.36547447	-0.40790492	-0.29808	0.16225393	0.53756459	0.67099168	0.50039084	-0.19331702	-0.79782509	-0.93559393	-0.71892931	-0.32052065	0.24600625	0.39058045	0.20236504	-0.091496249	-0.34051168	-0.53710279	-0.49136167	-0.47957606	-0.47957606	-0.42653754	-0.23591533	0.019739598	0.31095082	0.53551843	0.67038871	0.73203473	0.739537	0.66174147	0.51714212	0.27668136	-0.043359032	-0.26521876	-0.18384302	-0.11420869	0.13758048	0.60755507	0.99866785	0.69177547	0.66017092	0.45756105	-0.085634707	-0.8150054	-0.81466878	-0.85813266	-0.7588943	-0.47027988	-0.056936105	0.15799631	0.18616239	0.14811533	0.089347835	0.0084853521	-0.20335644	-0.31786624	-0.38743762	-0.41700966	-0.38655789	-0.23737006	-0.14053043	-0.11859047	-0.057199559	0.073772515	0.21497917	0.34503944	0.64795912	0.94323846	1.1955777	1.4369746	1.5784446	1.1738389	0.65111069	0.074030624	-0.54560202	-1.0121855	-0.86893613	-0.66147738	-0.47688294	-0.36358573	-0.41637711	-0.56200103	-0.67716251	-0.65540913	-0.35478195	0.38083021	0.90872733	1.023271	0.76797067	0.046572813	-1.2269428	-2.3588161	-2.6716476	-2.4966761	-1.8996928	-0.93323481	0.15185434	1.0279509	1.8424125	2.4327364	2.5975096	2.1266657	1.0963727	-0.24598467	-1.5141458	-2.3098681	-2.2665419	-1.7959671	-1.1969231	-0.71855032	-0.5615161	-0.83628527	-1.158331	-1.4293061	-1.3471146	-0.93208548	-0.31406945	0.48978031	1.3153167	1.8979212	2.263776	2.4247286	2.1958598	1.7347168	1.2390949	0.72973369	0.28405278	0.063741268
10	-1.8514368	-0.93579704	-0.23046165	0.067641291	-0.055325536	-0.46431172	-0.65923413	-0.57663894	-0.13405515	0.0088503814	-0.072482369	-0.38487102	-0.77255677	-0.74007591	-0.36918513	-0.14447638	0.048564182	0.3454006	0.27464241	0.19633365	-0.049205418	-0.41621484	-0.43930267	-0.22923576	-0.042069375	0.17611921	0.094601262	-0.068506697	0.058773463	0.13062853	0.29794267	0.14833978	0.063157193	0.16877834	0.3851438	0.90020329	1.2435696	1.3820404	1.239348	0.65296148	-0.18835355	-0.46145586	-0.5069812	-0.29984062	0.12560766	0.035161937	0.10727848	0.094007936	0.025446318	-0.04617964	0.03248549	0.14718785	0.24518883	0.14080081	-0.15804569	-0.097244384	-0.2127405	-0.0044377729	-0.021038984	-0.34862575	-0.12673234	0.021632163	0.2602704	0.47523536	0.24529601	0.0833363	-0.012184104	0.036431547	0.2389726	0.26829037	0.3091428	0.38058912	0.47720413	1.0140896	1.5556282	1.4323272	0.97296714	0.018572886	-0.75481428	-0.77603155	-0.46216829	-0.16875616	-0.09126317	-0.25486013	-0.36421179	-0.24251657	-0.2290751	-0.055900778	0.49979014	0.87348332	0.6674508	-0.27744274	-1.8071203	-2.524729	-2.2879658	-1.4653727	-0.51798402	-0.06072119	0.28801615	1.0838005	2.0793115	3.0226409	3.4948491	2.6455687	0.92484058	-0.97344234	-2.3106193	-2.5517359	-2.0406628	-1.3680124	-0.85576289	-0.62294139	-0.58668853	-0.77393639	-1.2184325	-1.4822688	-1.005836	0.13289123	1.5314043	2.5367061	2.6931498	2.1678549	1.223281	0.40003809	-0.090839104	-0.24181024	-0.092771354	-0.088773171	-0.39589137	-1.0064179	-1.7241881
4	-0.89072217	-0.89072217	-1.5571295	-1.1049425	-0.23020151	0.44420086	0.97674024	1.0285524	0.31882724	-0.91991837	-1.5149764	-1.5191734	-0.82425224	0.70674678	1.0311913	1.0644893	1.2794409	1.2910137	-0.89708501	-1.5007275	-0.99437141	-0.29417816	-0.12033893	0.19267715	0.35603244	0.32233052	0.16248365	0.014658452	0.008068504	-0.087742379	-0.33341685	-0.48006911	0.27519004	0.085619087	0.054346751	0.13557833	0.11074703	-0.66544309	-0.61163793	0.40438395	1.3466083	0.70650067	-0.22270383	-0.18266371	0.058925914	0.25317769	0.69895048	0.64178961	0.10458253	-0.28991909	-0.036588599	0.89183145	0.6253015	-0.46286083	-1.5540985	-1.602135	0.018554377	1.3364798	1.4898227	0.56956076	-0.2810312	-1.676455	-2.015135	-0.56157895	2.2601424	1.9524618	0.62261768	-0.81949829	-1.1914589	0.64155143	2.5883436	0.67344051	-1.5013065	-1.7678584	1.5013518	2.7945107	1.6850895	-0.022521342	-0.65551075	1.3430382	1.1787884	0.19796248	-0.78994939	-1.1164729	-1.4566653	-1.0301477	-0.41780899	-0.0051626489	-0.14956202	-0.0088543797	0.14310905	0.36792905	0.56661533	0.10047221	-0.64581623	-1.1166712	-1.175298	-0.82246557	-0.52595363	-0.17010898	0.30258587	0.74231722	0.81124558	1.8107302	1.9254893	0.76255583	-1.2548593	-1.6841075	-0.62301277	0.022169609	0.10738931	-0.17576001	-0.45890932	-0.28572091	-0.4823816	-0.81635397	-0.35814853	1.0017789	1.9388923	2.2074574	1.656856	0.16010231	-0.48019396	-0.33648998	-0.12566709	-0.54345671	-1.2411305	-1.2642004	-0.92813111	-0.41422982	0.11166472
3	-0.8268608	-0.86281142	-0.76413537	-0.75384213	-0.77202646	-0.76348275	-0.5405273	-0.26219007	-0.13418629	-0.1278145	-0.24808006	-0.23081616	-0.0038098623	0.2484085	0.36524026	0.36748331	0.43390973	0.50476576	0.52746579	0.18947825	-0.14979045	-0.25032362	-0.15993739	-0.01699492	0.033239823	-0.12107513	-0.21370651	-0.30288907	-0.29410904	-0.16496709	0.023543033	0.20257048	0.20424414	0.29643538	0.24836726	0.35944747	0.43893782	0.60790617	0.66588044	0.59034286	0.5536677	0.36959364	0.36905583	0.35290346	0.34752146	0.52532594	0.33243175	0.32089911	0.1629703	0.044186569	-0.081468872	-0.11549196	-0.2849099	-0.35854118	-0.35854118	-0.26949674	-0.13981731	0.021453021	0.04382453	0.11907596	0.090182956	0.030899899	-0.022049811	-0.00025382872	0.075972828	0.14683362	0.20949227	0.23317076	0.26468173	0.38058533	0.40962585	0.59727113	0.74519563	0.97780483	1.0776934	0.73978585	0.1818831	-0.51356268	-0.50297716	-0.47210535	-0.33315513	-0.46776426	-0.67714787	-0.69864943	-0.62977633	-0.27442384	-0.11872597	-0.018432938	-0.17834666	-0.18432851	-0.074102745	0.5140323	1.1773555	0.94561401	-0.085248021	-1.5536574	-2.4586706	-2.3188383	-0.99705942	0.44930045	1.7485565	2.7527527	3.16652	3.1754131	2.0877594	0.2275546	-1.5481961	-2.5955914	-2.2261527	-1.5797419	-0.90721167	-0.88575894	-0.58294836	0.16366755	0.18846557	-0.50448572	-1.6766624	-1.7111911	-0.27438134	1.3407658	2.5976125	2.83524	2.4010531	1.4347055	0.36617065	-0.32156248	-0.46217614	-0.61758186	-1.0750387	-1.9354793	-2.5481143
7	-0.3639996	-0.3639996	-0.25526486	-0.29660114	-0.17004499	-0.037581782	-0.034808547	0.010534827	0.017765804	-0.024129112	0.026782325	0.18982593	0.39658936	0.4782125	0.49342716	0.4096179	0.17202432	-0.22921477	-0.55199563	-0.75590716	-0.66389108	-0.5751518	-0.44160652	-0.14016161	0.19599744	0.38845116	0.3203475	0.33571132	0.33050166	0.28608731	0.094592922	0.12581933	0.27181619	0.43882002	0.41042409	0.2608486	-0.007709418	-0.14891461	-0.17030915	-0.093951482	0.0071327694	0.45388663	0.95439736	1.2268808	0.87909278	0.52919334	0.30748798	-0.073648134	-0.34487134	-0.42877735	0.051834747	0.4428068	0.6866589	0.67963569	0.31633072	-0.099497806	-0.52886918	-1.0286858	-1.185556	-0.99693002	-0.25365388	0.082956151	0.34335344	0.68637972	0.69056354	0.3042375	-0.39718404	-0.52170255	-0.44230311	-0.23337277	0.045795648	0.65294475	1.1942917	1.498549	1.3083532	1.1435119	1.0195332	0.88644879	0.76965545	0.65513751	0.52581911	0.19152013	-0.24681788	-0.77625639	-1.0684732	-1.2207703	-1.2335861	-1.0406615	-0.77890386	-0.50489765	-0.26668333	0.058851015	0.31180071	0.45187531	0.30870942	-0.0092381711	-0.49391433	-1.2120441	-1.7925795	-2.1344348	-2.0778055	-1.7001161	-1.1564895	-0.46011189	0.40516884	1.2433616	2.0257661	2.6548359	2.8188804	2.6221683	2.0114139	0.92363502	-0.19306128	-1.2678086	-1.9459565	-2.2050848	-2.2037441	-2.0511886	-1.7271514	-1.3564701	-0.97369422	-0.87824574	-0.81672726	-0.79212851	-0.88942794	-0.53777025	0.058915488	0.78587417	1.597956	2.3626286	3.0421103
3	-1.0122442	-0.75977486	-0.58778947	-0.58299244	-0.55712859	-0.49037441	-0.29133792	-0.025799683	0.079668328	-0.024862585	0.15356744	0.2116409	0.65080856	0.84177019	0.36511958	0.12303491	-0.28606056	-0.38766288	-0.29521407	-0.19400409	0.049989666	0.1971422	0.34309033	0.33208632	0.38198979	0.019705928	-0.16319797	-0.3143947	-0.33663515	-0.29535344	-0.19215449	-0.15759858	0.11108236	0.29296316	0.41122257	0.59630074	0.66214172	0.7439153	0.53367161	0.35099387	0.25463069	0.26216723	0.37414335	0.39485206	0.48576256	0.45427874	0.38977845	0.23393582	0.030292571	-0.068679719	-0.18985061	-0.20695075	-0.44776298	-0.44776298	-0.41588653	-0.23510402	-0.1266466	0.077709793	0.10967475	-0.012306958	0.10827084	-0.057246787	0.033590051	-0.032400155	0.12774447	0.19767694	0.14780841	0.2256198	0.24998105	0.44196316	0.6496365	0.88243681	0.97255905	0.74269413	0.20282835	-0.23885963	-0.41553216	-0.13983482	-0.053491987	-0.16944636	-0.43879034	-0.56213439	-0.55954839	-0.45233833	-0.24331978	-0.45465224	-0.56964828	-0.49315261	-0.076833376	1.1216556	1.5444589	1.5345271	0.3900642	-1.2143456	-2.2217399	-2.4894022	-1.7219509	-0.27929649	1.2832583	2.3885123	3.0225212	3.014948	2.1748178	0.37293561	-1.6508256	-2.471861	-1.7056988	-0.96424786	-0.75623268	-1.720692	-1.5893084	-0.13751499	0.32184505	0.13686806	-1.2269464	-1.7262593	-0.82368655	0.81357215	2.1723944	2.8496539	2.7268096	2.0292946	1.0166845	-0.0071667155	-0.44450381	-0.49349145	-0.38362472	-0.55257398	-1.1869283	-1.9534303	-2.6322735
6	-1.9681743	-2.0585223	-1.4657341	-0.88183176	-0.14484113	0.21864097	0.241387	0.24039455	0.0051977111	-0.0012496504	0.031715819	0.096096596	0.44717794	0.59399818	0.079400722	-0.61597355	-1.0558351	-0.19848668	0.9118483	1.2919414	0.65902343	-0.65933804	-1.2286467	-1.0821862	-0.014468605	0.7495843	0.74547815	0.30170425	-0.30424958	-0.76072451	-1.1248074	-0.96608945	0.31376045	1.3342449	1.3125509	0.00960989	-0.80512118	-0.75871798	0.16911339	1.0908592	2.130988	2.361095	1.5305559	-0.18436151	-1.2416967	-1.3237126	-0.71220039	0.065734042	0.44204504	0.90916337	0.51222738	-0.10200088	-0.40175282	0.079128685	0.77268935	1.0909866	0.48643682	-0.28275749	-0.44562323	-0.3527232	-0.10484743	-0.17394716	-0.19081589	0.056742352	0.1598139	-0.070112504	-0.31885056	-0.59640248	-0.40621817	-0.22034853	0.030053771	0.90746111	1.5775299	1.9959949	0.88698837	-0.25346127	-0.19451438	0.77077623	1.6897523	0.76160271	-0.63322973	-1.4390906	-1.1217846	-0.35300042	0.010929409	0.036384558	-0.054483708	-0.14086185	-0.21369926	-0.10580978	0.10447139	0.66765405	0.77805677	0.33589387	-0.85670785	-1.6708339	-1.739411	-1.0755709	-0.29242079	0.2626723	0.80201456	1.5186031	2.3196119	2.4877225	1.5956957	-0.23638496	-1.9649278	-2.4488563	-1.7103942	-0.81581845	-0.55246935	-0.94375345	-1.0053408	-0.59086649	0.5286153	1.3796161	2.0109418	1.8689425	1.4969465	1.0207142	0.51295798	0.21979041	0.066017757	0.03819618	-0.1069046	-0.35365768	-0.86249802	-1.3477514	-1.590384	-1.4256374	-0.80004761
6	-2.2509772	-1.98652	-1.4107635	-0.72363751	0.071158103	0.27820343	0.30374574	0.10508962	-0.01482991	-0.072891354	-0.009523908	0.084146729	0.36186662	0.46702796	0.0068693238	-0.58080979	-0.74531855	0.13623932	0.9706033	1.1380226	0.10108309	-0.94964271	-1.0565697	-0.46330437	0.54378922	0.72781722	0.49507852	-0.053892151	-0.4340496	-0.8284276	-0.85956678	-0.64043484	0.28440767	0.95689589	0.89447515	-0.069447958	-0.57159568	-0.26525414	0.67159669	1.7100716	2.4657228	1.9587351	0.55071978	-1.1043904	-1.3222733	-1.1534185	-0.3156778	-0.004120916	0.18940819	0.71504263	0.55119654	0.48071864	0.39256979	0.14591332	0.17709969	0.5230654	0.039808121	0.24086395	-0.26076845	0.10876033	-0.087878247	-0.37534647	-0.30609292	-0.11447324	0.2154347	-0.086904433	-0.40133853	-0.89227709	-0.88082971	-0.64114505	-0.10269162	0.97813343	2.2434185	2.6242395	1.8185819	-0.34418773	-1.0520636	-0.31917314	0.87591879	1.3053106	0.28343628	-0.85591909	-1.0537312	-0.80960928	-0.24062623	-0.1758164	-0.14665293	-0.091568208	-0.12014943	-0.023754625	0.075402514	0.48025208	0.67071838	0.29997164	-0.7205096	-1.5898646	-1.8492029	-1.3404685	-0.56527994	0.0671916	0.72775772	1.4500785	2.2812767	2.5779978	1.7527898	-0.11322	-1.9360745	-2.4649766	-1.7159034	-0.575101	0.10894409	-0.3683126	-0.81071438	-1.0059524	-0.36197316	0.54531268	1.4728131	1.9372955	1.9166446	1.5262877	0.75782279	0.17051823	-0.10393516	0.061206892	0.271293	0.18447743	-0.46738783	-1.2067454	-1.6458199	-1.4863106	-0.93025035
