1	253.62452	253.60407	253.56298	253.71716	253.76865	253.52697	253.5	253.645	253.73617	253.53632	253.59095	253.38573	253.15595	252.99519	253.25164	257.07766	263.28897	270.09111	277.52388	282.22727	284.24648	285.63506	285.42264	285.81624	287.66306	290.60208	292.94417	294.13548	294.99739	296.1482	299.52716	305.71145	318.4414	335.41765	353.62577	372.33256	390.46617	405.61144	420.00268	432.14739	443.28033	452.06791	459.25575	466.2754	471.56434	477.51042	481.44803	485.68463	488.40247	489.16266	490.96903	491.27377	491.28571	491.99919	492.20574	492.24058	492.1775	491.90032	491.72676	492.01359	492.06139	491.69704	491.27348	491.29794	491.48785	490.94776	491.05446	491.07718	491.64829	491.40152	491.32208	491.77806	492.01105	492.12382	492.11485	491.79042	491.71611	491.78216	491.84622	492.03614	492.17869	492.45447	492.22815	492.58894	492.87047	492.44793	492.18617	492.71307	492.83517	492.63274	492.9471	492.67304	492.97927	492.43592	492.04745	492.16076	491.6748	490.83186	489.26024	486.30776	481.89064	475.54703	467.62419	457.58044	446.01258	432.75305	417.97421	402.18619	386.18153	369.72818	354.90505	340.6149	328.25718	315.72374	306.15615	298.69565	291.73276	285.86756	281.71781	279.13489	277.94951	277.32794	277.6777	277.33674	277.53938	277.77266	277.75117	277.85658	277.62037	277.55436	276.8797	276.20476	275.97038	275.32485	274.48623	273.5359	272.5093	270.51874	268.5588	264.46254	256.31135	246.87071	237.45856	230.15337	229.09487	231.29132	238.20686	244.92482	249.38493	251.24661
2	302.44541	302.46675	302.55501	302.59305	302.73374	302.47935	302.61063	302.55074	302.67479	302.68647	302.70398	302.49686	302.75625	302.4981	302.40684	302.8	303.64119	307.43363	313.24255	324.07716	341.00169	361.01895	382.21924	404.62921	423.01253	441.06762	454.41636	465.61181	472.34301	475.20303	479.55298	480.99089	481.67912	483.22452	484.79663	484.76455	485.88327	486.28212	485.28644	485.97222	486.43945	486.36634	486.375	486.5678	485.79	485.81373	485.86027	486.01346	485.97375	485.8582	486.35491	485.67952	485.54229	485.94921	486.48946	487.03294	486.25029	486.91204	486.17723	486.77765	486.08045	486.63647	486.7024	486.5398	487.1464	486.75336	486.26082	486.62039	486.61529	486.63758	486.61576	486.48857	487.05556	486.68176	486.5	486.37064	486.19355	486.37697	486.30572	486.53846	486.14233	486.32606	485.99873	486.07846	487.06763	486.71395	486.63712	486.39737	486.78356	486.23409	486.32374	486.13756	486.4222	485.9904	486.15469	485.8032	485.49751	486.14353	485.92619	485.47619	486.18638	485.89499	486.10817	485.80072	485.86699	486.2285	486.22128	486.24207	485.77984	486.17153	485.83914	485.85073	485.50923	485.97333	486.62574	486.68258	486.41283	486.67258	486.59784	486.65416	486.42118	485.86691	484.26811	481.81549	477.96332	474.34359	469.79159	465.72894	460.10284	455.44142	449.93721	446.09956	438.19798	431.09341	420.93628	408.29643	394.60721	378.42557	361.6032	345.16254	328.85989	316.15259	304.43484	296.92857	292.40141	291.0733	291.34505	292.10232	293.01685	294.73919
1	310.19968	310.68306	311.32522	311.84444	312.45342	313.00734	313.63249	314.82766	316.91713	321.7098	330.58653	343.39635	358.31722	373.01915	385.3285	393.83117	398.97211	400.62354	399.7041	397.73079	395.41279	395.43457	397.66133	399.45923	399.37743	397.0499	394.53304	393.69167	393.77829	393.39516	392.87145	393.84017	397.88077	405.63258	416.49898	434.23471	459.6732	491.50764	528.24703	568.46539	609.36625	647.52472	682.21443	712.33755	740.70099	765.24954	785.98496	803.56118	817.96577	829.29897	838.13209	845.93073	853.01721	859.27901	864.3957	867.9313	870.12246	871.18984	871.64114	871.44933	871.20003	871.57292	871.80539	872.28632	872.68118	873.17568	873.35947	873.65597	873.64014	873.79168	873.85321	873.95733	873.87123	873.77853	873.54128	873.19157	871.84287	869.53193	865.63636	860.09852	852.07252	840.79839	827.06199	811.03044	790.20937	766.72192	740.44628	711.84487	682.09895	651.56287	619.3675	586.33413	553.79064	522.09585	495.82117	473.33151	455.15874	440.25501	427.98689	418.68958	410.6662	403.81492	398.05012	394.52021	392.8553	391.81478	392.98764	395.60126	397.77276	398.57602	399.35807	400.41638	400.76139	400.28268	400.71299	402.29675	404.09167	404.46296	402.80768	401.08657	398.75593	395.30357	392.70824	389.33612	384.89368	380.17315	375.76261	372.77056	370.13638	368.50441	366.72988	364.36575	360.45759	354.77645	346.90791	337.87599	328.66541	320.84832	315.38609	312.95238	313.10345	315.33628	318.19449	320.7944	322.60718	324.07361	325.44719	327.11809	328.43855	329.71857
1	846.80286	846.43114	846.03161	845.53056	844.90473	844.56426	844.16153	843.91641	843.54614	843.54723	843.5106	843.62934	843.78995	845.31863	849.21511	856.57451	870.37798	888.3275	906.81941	924.65187	939.27492	947.24252	949.01672	947.53732	944.05076	940.05295	936.00494	933.40918	933.86208	936.62019	940.92157	946.59319	950.22628	947.00699	943.78818	943.82168	943.83999	945.27326	952.06516	898.38028	896.6704	894.75829	892.21678	889.62391	887.13119	883.88309	1196.2327	1225.3621	1252.6233	1280.8596	1304.7083	1324.2982	1341.4028	1355.4158	1365.8633	1372.5025	1375.7173	1376.5669	1376.8561	1376.9371	1377.0062	1377.1079	1377.2602	1377.6894	1377.8847	1378.1199	1378.4472	1378.5472	1378.5026	1378.3738	1377.8098	1374.9916	1366.4108	1347.983	1317.9205	1282.0156	1244.8952	1205.3965	898.23707	903.5084	907.48413	910.6764	1032.6582	1004.561	979.291	961.13703	948.23436	940.12453	935.1208	932.1527	931.53149	932.72275	935.18553	938.49832	942.36442	947.38996	950.29035	951.17222	954.53562	959.64583	962.41376	963.4786	963.75089	964.42502	966.48594	973.14403	982.6205	990.82487	995.34826	994.11373	984.75838	968.70404	945.87822	919.61423	891.95696	867.06518	848.71826	837.77431	833.7507	834.17045	834.12808	832.3505	831.61759	831.786	832.47095	833.15193	833.93005	835.10089	836.40954	837.31168	837.55625	837.56014	837.89874	838.728	839.4094	839.95528	840.21935	840.30134	840.37264	840.42029	840.54907	840.80963	841.05634	841.2313	841.33354	841.33879	841.21773	840.88802	840.56072	840.21288
2	287.55147	287.49057	287.79215	288.47413	289.66667	290.77293	291.20088	291.51592	291.6046	291.88745	291.78885	291.96437	291.71772	291.8161	291.87363	291.92426	291.83075	292.07819	292.0542	293.03934	296.03492	304.45772	317.77129	337.00602	361.11464	384.89087	409.38413	431.62239	450.06303	464.09893	473.35242	479.17115	482.93228	485.74452	487.10186	488.45309	488.69238	490.10128	489.82706	490.96746	491.18526	491.72404	491.6006	491.51473	491.19636	491.40481	491.57962	491.59393	491.51383	491.9598	492.03865	492.56767	491.98375	491.97752	492.13005	492.41708	492.15647	492.32591	491.65909	492.19184	492.17512	491.50926	492.25984	491.75274	491.82863	491.84851	491.6991	492.29093	492.24874	492.36399	492.3931	492.36036	492.34761	492.17566	492.35335	492.23729	492.11794	491.81299	491.65978	491.83762	491.76523	491.21551	491.5583	491.27621	490.80306	490.04639	490.21004	489.94277	490.11491	489.95062	489.89038	490.11399	489.13575	489.01883	488.98117	488.77894	488.95464	488.47401	487.6742	487.0332	486.3168	484.31876	482.9818	481.81618	478.30843	475.79131	473.15877	469.50883	464.90164	460.02218	451.78516	441.75072	428.81138	413.89103	396.23003	377.3739	359.169	340.10682	323.71133	309.98647	298.06708	289.15761	286.21368	284.27603	283.4608	283.60487	284.58255	287.23226	290.21063	293.19358	295.06118	296.40109	296.66923	296.15418	294.79725	294.02072	293.05229	292.20984	291.72591	291.30761	291.20521	291.08872	291.09539	291.15652	291.1939	291.21909	291.24481	291.21335	291.4442	291.51944
2	292.74405	293.51361	293.84491	293.8912	293.81455	293.74676	293.81338	293.73318	293.79371	293.66278	293.60364	293.71615	293.679	293.66432	293.69053	294.60072	298.89708	307.89428	321.43696	340.3558	362.68266	386.17328	409.38242	430.39706	449.73967	463.86438	473.20846	480.78026	485.04374	488.64309	491.61514	492.05686	493.00834	492.9652	493.30496	493.66667	493.83734	493.96975	494.15342	494.51625	494.75392	494.35787	494.59116	494.65714	494.27814	494.63928	494.2729	494.05385	494.19256	494.21828	494.14393	494.24095	494.32004	494.6089	494.45908	494.49765	493.81528	494.10742	494.34012	494.64293	494.73761	494.30067	494.67123	494.3581	494.25345	494.33012	494.02479	493.91313	493.92775	494.2023	493.97225	493.97476	494.04859	493.6967	494.21294	493.96142	494.12846	494.13636	494.26053	494.12512	494.36328	494.1638	494.33103	494.87602	495.667	494.90249	495.02736	494.46071	492.87419	492.55102	491.48827	487.23406	484.25247	479.50768	474.32811	468.3218	460.36229	451.48757	441.94651	430.71628	417.89277	403.83333	389.95492	375.21981	361.56608	347.86792	336.17382	325.43826	317.25571	309.92919	304.45311	301.32103	299.88634	299.91576	300.01767	300.74255	301.0373	301.49586	302.03075	302.36525	302.63361	302.80849	302.67166	302.80163	303.06061	303.16019	303.1318	303.46274	303.35714	303.49759	303.52751	303.42257	303.38038	303.18834	303.32374	303.32005	303.1687	302.77016	302.77817	302.67308	302.71172	302.60214	302.42285	302.55663	302.41993	302.34063	302.35449	302.06934	301.93253	302.0361
2	415.85021	423.1635	433.39134	446.90481	463.19432	482.50162	504.22976	528.31486	554.00312	580.34892	605.60422	630.6476	654.6901	676.50865	695.25115	712.23676	726.95589	739.48817	750.68851	761.29533	770.79047	780.06487	789.21787	797.52595	805.49151	813.11703	820.43297	827.38423	834.54877	841.34766	847.70249	852.77679	856.76606	859.96048	861.79859	863.31846	864.18866	864.44174	864.48176	864.63264	864.65016	864.75634	864.56747	864.78122	864.921	865.11628	865.1864	865.17716	865.06043	864.85522	864.65378	864.64943	864.67693	864.58124	864.45823	864.19563	864.01342	863.68765	863.51423	863.13265	863.04313	862.6592	862.27619	861.65967	860.96343	859.59942	857.71999	855.34064	852.21818	848.72509	844.97718	840.55199	835.55396	830.43479	824.84051	818.92406	812.88705	806.99259	800.34865	793.73233	787.179	780.59442	773.50787	766.23192	758.79081	751.1259	742.74333	732.93127	722.04085	710.29565	697.40206	683.31773	668.06654	650.70092	631.46987	610.90569	590.00325	569.15245	547.39546	525.76678	505.8672	488.03575	472.71694	459.75162	449.1987	440.37481	433.13653	427.33285	422.93112	420.85904	420.15389	419.8005	419.48279	419.02383	418.74315	418.63237	418.55549	418.63897	418.60252	418.58018	418.54027	418.53546	418.4654	418.51838	418.45337	418.34085	418.14173	417.97136	417.65654	417.46077	417.20202	416.80383	416.57705	416.50756	416.33813	416.25309	416.11769	416.05828	415.96621	415.9302	415.87619	415.82507	415.7924	415.78632	415.78403	415.80276	415.71517	415.69871	415.69352	415.73571
2	942.0168	942.02632	942.04174	942.03576	942.04146	942.04712	942.06314	941.994	941.95812	941.9314	941.89765	941.86542	941.82243	941.75979	941.71562	941.69985	941.67775	941.62705	941.59908	941.52531	941.41559	941.3497	941.27839	941.3656	943.00879	950.02629	967.75023	998.37816	1039.2244	1084.3758	1127.66	1164.7347	1193.3625	1214.5771	1232.392	1249.7479	1266.3455	1284.67	1305.4663	1326.1168	1345.7594	1363.7199	1379.3983	1392.6655	1402.7859	1409.7822	1412.4422	1412.0708	1412.0627	1412.095	1412.2586	1412.9151	1413.7364	1413.7847	1414.2445	1414.5364	1414.4104	1414.4015	1414.2079	1413.811	1412.6	1408.8461	1398.6675	1381.0034	1355.0955	1324.2906	1291.8388	1260.0198	1231.7286	1208.0924	1191.0333	1176.7678	1160.9371	1141.0128	1118.257	1091.9729	1062.8625	1032.4842	1002.6542	973.84551	946.5291	924.34748	915.9439	916.12324	921.53542	930.13972	937.69258	941.79272	943.80061	944.7722	945.37377	945.64177	946.29825	947.49193	948.59908	948.83934	948.18091	946.71955	945.30765	944.66	944.48927	944.58315	944.71082	944.71318	944.53438	944.12225	943.66692	943.43424	943.27643	943.15603	943.1263	943.05729	942.95365	942.69183	942.39082	942.04075	941.75398	941.46359	941.23932	941.17543	941.0304	941.04722	941.11729	941.09894	941.10721	941.05042	940.96775	940.88231	940.72626	940.68409	940.70508	940.70958	940.74989	940.7102	940.71919	940.72616	940.80214	940.84238	940.85485	940.90345	941.0268	941.14352	941.23363	941.29669	941.42096	941.58069	941.72488	941.8031	941.94516	942.19939
1	825.43959	825.46199	825.5695	825.45056	825.38754	825.16166	824.93117	824.59091	824.33974	824.09668	823.52479	824.71578	827.82638	835.02667	846.49262	863.7981	884.51934	904.51604	920.96453	933.73508	940.86842	943.33598	942.16657	939.50953	936.97311	934.56584	932.78546	933.36148	937.73867	942.27676	944.18951	945.03424	944.93486	942.56817	941.45399	942.4218	943.71899	944.80321	946.15819	950.1819	956.93802	969.17819	884.15008	882.16533	879.55207	877.59538	874.69048	871.75043	1181.6374	1209.3098	1237.6568	1261.9332	1282.7507	1301.4511	1318.1206	1331.9459	1341.9809	1347.3747	1348.7202	1349.1657	1349.4181	1349.293	1349.9531	1350.4431	1350.7561	1351.0321	1351.0913	1351.3263	1351.4766	1351.9714	1352.0857	1351.5321	1346.9969	1334.0266	1309.6756	1274.4564	1236.6743	1198.002	884.46413	888.58124	892.05489	895.81664	1023.5985	999.27886	980.51411	966.97732	956.87483	949.89798	944.68455	944.66118	939.24682	940.07635	941.68217	941.89869	941.89558	945.43634	949.71299	953.07102	955.35895	957.77378	962.94556	969.28496	975.57548	979.90385	980.38926	974.01254	960.55363	940.48259	916.43331	889.86908	863.12136	839.77183	822.14171	812.08832	808.91149	810.61807	814.13639	813.07601	809.18594	806.71602	806.07195	806.62637	808.53921	810.86676	813.18551	815.01873	816.29599	817.01527	817.54117	817.85404	818.10338	818.45615	818.95189	819.66901	820.1288	820.36288	820.50623	820.74445	820.84908	821.02295	821.05486	821.23179	821.2998	821.27963	821.15967	820.98821	820.7499	820.58771	820.50697	820.43819
2	410.29607	410.17251	410.12874	409.80135	409.53606	409.715	410.68859	412.74221	417.33821	428.12158	444.20301	465.0323	490.32066	519.58433	550.66031	582.49759	612.06961	641.27705	668.6147	692.81335	714.4677	733.21496	749.38812	763.38154	775.89503	788.09688	799.53106	810.38472	821.18358	831.48699	840.50793	848.34811	855.44925	861.9436	867.76352	872.29873	875.46992	877.29532	878.56598	879.36213	879.83646	880.25251	880.454	880.4453	880.49016	880.70598	880.40469	880.20923	879.76815	879.35699	878.77388	877.99869	877.48572	876.78655	876.45498	875.90053	875.43542	874.52397	873.76207	872.51378	871.06343	868.47268	864.68154	859.75659	853.39247	846.53187	837.94126	829.43057	819.54438	809.50968	800.06813	789.64033	778.53263	766.01604	752.198	735.99529	716.88363	695.22	669.59843	640.81958	610.10402	580.79006	549.90927	519.77266	492.51256	469.19639	449.98552	435.52113	424.5599	417.2846	412.36077	410.35377	410.13272	410.48636	410.89408	411.17552	411.63579	412.33796	412.68866	412.82003	412.92032	413.21751	413.18668	413.35089	413.25652	413.38069	413.44814	413.54656	413.68137	413.80573	413.7553	413.75838	413.77035	413.84197	413.98764	414.01093	413.98111	414.07577	414.05192	414.0418	413.96245	413.94922	413.88031	413.82892	413.59846	413.33376	413.05901	412.79196	412.588	412.59883	412.53744	412.43326	412.37569	412.43279	412.24766	412.34792	412.24258	412.30754	412.2616	412.34859	412.25547	412.29466	412.22873	412.25753	412.18768	412.2681	412.27189	412.47413	412.51604	412.63322
