1	-0.46427649	-0.55504787	-0.8428431	-0.86589548	-0.93639631	-0.81726995	-0.26361216	-1.2580483	-1.2503934	-0.91830825	-0.92210226	-0.98448828	-1.2880511	-1.14346	-1.0488611	-0.36538582	-0.6913952	-0.98055025	-0.99133601	-0.88708673	-1.109881	-0.7687248	-1.0102962	-0.84699606	-1.3277464	-0.7129093	-1.2977275	1.3314643	0.9357379	1.2360468	1.0560677	0.91074495	1.3713479	0.93705876	0.91029198	0.93108664	1.4937796	1.3192656	1.2190887	0.94836262	0.16902251	0.97739879	1.2301476	0.57156683	0.75134091	0.96185121	0.7813122	1.1044295	1.0003177	0.5507251	0.2688748	1.1255209	1.0758635	1.071738	1.1544819	0.75940186	0.1511864	1.0202768	1.2572739	1.007149	1.1624171	0.82999734	1.4850935	1.1050903	1.5393173	1.1156157	1.8913625	1.3900586	1.1566925	1.5148579	1.6335918	0.8102606	0.67666423	0.7093935	1.3614136	1.3123797	0.59160823	0.83192841	1.0970562	0.96495583	0.92592252	1.236138	1.1216699	0.934699	1.2165038	-1.6066345	-0.59477544	-0.75663256	-0.56605888	-0.64849922	-0.65649255	-0.53225104	-0.11504817	-0.57315237	-0.54118282	-0.70008673	-1.198927	-0.95269931	-0.99828204	-0.82499015	-0.38078029	-0.47659767	-0.60136144	-0.36936332	-1.2990449	-0.91839479	-1.2648127	-0.99193767	-0.80557657	-0.9209508	-0.36623347	-0.34636283	-1.0469164	-0.91466684	-0.91156991	-0.98677519	-1.2189544	-0.52962015	-1.3310856	-1.0837	-1.0179615	-0.91602872	-1.1342892	-0.92022369	-0.7893615	-0.63870583	-0.96366425	-1.2451691
1	-1.6761689	-1.8393631	-1.8336474	-1.9145249	-1.7558387	-1.0183235	-1.1306754	-1.310847	-1.8164125	-1.5676502	-1.7090048	-1.8381577	-2.0375562	-1.920577	-2.0704954	-1.2683563	-1.9104731	-2.3168621	-1.9383861	-1.693126	-1.7763622	-1.869454	-1.5974441	-1.5572653	-2.0565471	-2.010004	-1.5307578	-2.0165547	1.0405238	0.58608303	0.838227	0.04491122	0.14613207	0.53872107	-0.18984699	0.35383571	0.39271314	0.23476025	0.95123132	0.27631157	1.3113603	-0.25559672	0.20765827	0.17435781	-0.12017424	-0.22322986	1.2490056	0.9859258	0.20327761	1.1527532	0.30661086	0.076547755	0.63545113	0.89486513	0.62037778	-0.18845935	-0.15196841	0.33220122	0.60249486	0.51370361	0.74781267	0.38082105	0.78298071	0.44431085	0.2926942	0.091868955	-0.050514032	1.2861439	0.10828169	0.80522684	0.16815878	0.50830141	1.1735297	0.56138322	0.96692876	0.23028482	0.14215412	0.34684179	0.7256266	0.9740705	1.2369683	0.35006262	0.086337202	0.42554094	0.6386707	0.43673008	0.32377344	0.42363	0.74518971	0.93620573	-0.20843484	0.70140051	0.21476109	0.57929527	0.41869057	0.99133055	0.65738846	0.68445105	0.69133326	0.7318944	0.78324686	0.41453156	0.43872652	0.61201751	0.4596104	0.60621759	0.28803009	0.81143206	0.61400665	0.97197918	1.0958187	0.6685207	0.45076538	0.39787657	0.82967223	-0.49899106	-0.075780446	0.68065495	0.55315884	0.58961712	0.42792071	0.31634488	1.1403812	0.085502323	-0.074704775	0.34936945	0.59884996	0.15316933
3	-1.6591204	-1.0013096	0.34228684	-1.2260096	-0.1731617	-1.4114839	-1.0705067	-0.74977327	-0.75264826	-0.97470965	-1.1844693	-0.69375462	-0.67208712	-1.2442349	-0.70470835	-0.95562658	-0.91030487	-0.43087698	-1.0729946	-1.2600261	-0.93508957	-0.91345644	-1.3167916	-1.0782544	-1.5473056	-0.67088897	-1.0557277	-0.65481015	-0.20693877	-1.2182106	1.7868648	1.7425495	2.0988358	2.0024871	3.0025799	1.4125655	1.7434457	2.0627098	1.7864975	1.3317411	1.7185832	1.0693574	1.2867001	1.1863015	0.6741384	1.1476622	1.4843624	1.2184323	1.1450009	1.0854779	0.88456258	1.5109734	-0.18997935	1.3140008	1.146641	1.3787721	0.98934899	0.36317805	0.14748699	0.58603606	1.1854645	0.75150078	0.60514778	0.47483316	0.96107776	0.52471365	-0.15394245	0.09757418	0.63112687	0.15337559	0.67497771	0.5197087	0.78963056	0.64324918	0.095862338	0.27340345	0.69210055	-0.039582223	-0.01358652	0.6181892	0.029805155	1.0828122	-0.070401903	1.2224032	0.72660739	-0.022053227	0.23243226	-0.11107236	-0.65883041	0.379001	-0.17278053	-0.2248607	-0.74141405	-0.38774294	-0.7880681	-0.7098543	-0.22755127	-0.54368809	0.074652367	0.25284009	-0.13793506	-0.24304022	-0.36089449	-0.029082939	-0.89519288	-0.93695084	-0.79568874	-0.88363538	-0.10457689	-0.66085596	-0.48169108	-1.5252541	-0.38765602	-0.69985226	-1.0019677	-0.69697754	-0.87524965	-0.59231081	-1.7025162	-0.45125575	-0.6771613	-1.0743789	-1.0223796	-0.34106597	-1.5544	-1.5166666	0.11370846	-1.0064522
2	-0.41319747	-0.40093457	-0.48202739	-1.4029714	-1.6825953	-0.88150431	-0.96358359	-0.97870607	-1.3344809	0.088190119	-1.1303511	-1.3037927	-0.576292	-0.80818222	-0.76819006	-0.70830676	-0.63691403	-1.0719855	-1.2748177	-1.514769	-0.81623903	-1.4044429	-0.81263258	-0.6779068	-0.86784401	-1.4520855	-1.2336377	-0.56150592	-0.36480873	-0.35453427	-1.3857061	-0.50840131	-1.3755098	-0.36845643	-0.5430165	-0.8640374	0.14820155	-0.51513242	0.25196776	-0.29424833	-0.94827573	-0.85960674	-0.9363843	-1.1543855	-0.23640224	-0.28693648	-0.77107285	-0.30860765	-0.69329488	-0.069876712	0.12989544	0.61579106	-0.57197367	-0.99318404	0.33370436	0.084557966	0.01959336	0.20659802	-0.14756448	-0.57556637	-0.13514154	-0.098147428	0.27927747	0.41121266	0.41672231	0.51565615	0.94625747	0.61871638	0.27102965	0.34714263	-0.23681671	0.33968606	0.39937201	0.84288535	1.0511599	0.72297909	0.22431286	1.0912582	1.3643937	0.42165135	0.87359049	0.445605	1.2442782	1.2039461	1.5692046	-0.31901601	0.47664286	0.40016159	0.088037228	0.4311388	0.43583834	1.0792415	1.2254708	0.25609709	1.0462752	0.72955283	0.22377717	1.1269495	0.93494215	1.6534828	0.55810256	1.7027505	0.59558382	2.0257352	2.316542	1.8348099	1.0476474	1.5634947	0.38780193	1.0953417	1.5565849	1.5888243	1.4871899	2.2218862	1.9357958	1.7167256	2.3949241	-1.6929596	-1.3310577	-0.83250778	-0.45540408	-1.1534846	-1.8522449	-1.1760238	-1.0583777	-0.41020933	-1.0279812	-0.54993385
2	-0.19181256	-0.046090166	-1.3652374	-0.90739761	-0.86673694	-1.1901317	-1.1332513	-0.32619413	-0.42989176	-0.37947372	-0.42582009	-0.27383201	-0.5421093	-0.79264571	-0.73954924	-0.39676505	0.78820313	-1.0095844	-1.0214569	0.26665859	-0.40838054	-1.0943337	-0.92151321	-0.46141375	-0.11788893	-0.80826569	0.5702656	-0.93735109	-0.12921794	0.67218407	0.30028264	-0.22392035	0.061306283	0.27272979	0.76057262	-0.42186567	1.0589795	0.72578815	0.79048674	-0.032118388	0.35129577	1.1415081	0.15705084	0.89759319	0.057408278	1.0024135	0.16678456	0.57125101	1.3613683	0.82747445	0.73193346	1.1546761	2.0413699	1.6272471	0.91700658	0.79848527	0.77550279	2.1892254	1.6797414	1.6028206	1.587114	1.9705002	2.6496256	2.7540968	2.8258981	1.2836761	1.4381469	2.6800459	2.131806	2.8742301	-0.24159697	-0.63133376	0.2314321	-0.72163753	-1.3465191	-0.55111404	-0.1406778	-0.50672355	-0.29921359	-0.44019218	-0.1946737	-1.1049204	-1.0818245	-0.60656119	-0.018230952	-1.1479007	-0.51634604	-0.60850863	-0.16648775	0.22935373	0.47883145	-1.348509	-0.59054764	-0.98594824	-1.4470652	-0.30716834	-0.51015645	-0.81438692	-0.12271946	-0.5452598	-0.67938894	-1.1722303	-0.57147522	-0.04000541	-0.8270847	0.035827969	-0.81619452	-1.4790771	-0.3120171	-0.16361039	-0.008755673	-0.9703171	-1.1436149	-0.14764036	-0.84466755	-0.29179904	-0.62226572	0.01125952	-0.47271566	-0.34503809	-0.52733174	0.094133187	-0.76664229	-0.79881009	-0.74040718	0.079962035	-0.64473853	-0.69925319
2	-0.80371556	-0.048160532	-1.2992782	-1.0722798	-1.004018	-0.51145233	-1.1732155	-0.42206193	-0.77931962	-1.0305855	-0.93986722	-0.31624486	-1.0157915	-0.83954942	-0.88175329	-0.52385893	-1.4943161	-0.97704229	-1.1854062	-0.53754605	-0.90970421	-0.99280885	-0.14404907	-0.41761158	-0.92892552	-0.98542965	-0.74808792	-1.1212723	-0.59163954	-0.57610482	-0.34304568	-0.19215621	-0.63897524	0.05817203	0.39465613	0.14286705	-0.7212354	-0.47093988	-0.50914576	0.62108359	0.31205825	-0.64008943	0.12299694	-0.37004147	0.22541113	-0.33374307	-0.23195265	0.192395	0.83494802	0.80722088	0.41289603	0.53196335	0.066785425	0.47771411	0.84441627	-0.11677841	1.6858442	-0.092232764	1.4620247	0.58319725	0.76024985	0.89615231	1.0448882	1.5225677	0.13318418	0.85029089	1.1278408	0.57158159	1.2333739	0.93537058	0.10485428	1.6569312	1.4805752	1.217933	1.6881445	1.3160911	1.1768394	0.75154982	1.6960512	1.2029986	2.2688814	1.5618377	1.1802266	1.507661	1.574161	2.2195771	1.9527089	1.5847928	1.400484	2.4219723	1.9790782	1.5745662	1.8392649	-0.39215454	-0.62550815	-1.3916833	-0.60842231	-0.76520138	-0.92756696	-1.0459406	-0.89982213	0.0079994621	-1.0655061	-0.25011661	-0.55861856	-0.65189897	0.028629425	-0.8123752	-0.79399811	-1.0074848	-0.72315972	-0.62681193	-0.48690741	-0.27488328	-0.76919638	-0.9236149	-1.1266212	-0.054434835	-1.8488276	-0.54943211	-0.96826931	-0.35398297	-0.59589164	-0.60619449	-0.86444414	-0.70619191	-1.3886558	-0.65071018
2	-1.4516799	-1.4452721	-1.0735985	-1.2672501	-0.70065033	-1.8999688	-1.5817058	-1.1126308	-1.9280325	-0.86083952	-1.5228447	-0.95691539	-0.73204122	-0.56823565	-1.2497892	-1.5412049	-0.029799833	-1.3522434	-0.95515836	-0.47155622	-0.58745029	-1.4159553	-1.2875925	-0.85261328	-1.2192243	-1.1469607	-1.7564192	-0.033326112	-1.3752193	-1.0021882	-1.4044749	-0.99252528	-0.77984008	-0.44051254	-1.3200567	-0.89838764	-1.0173178	-0.81983388	-0.46342881	-0.70963386	-1.496482	0.016532712	-0.76396304	-0.13328552	-0.45463944	-0.61871839	-0.23258088	0.10300657	0.67268793	-0.59236213	-0.51069962	-0.8851248	-0.30336034	-0.69359809	-0.29782516	-0.076922482	-0.89493707	-1.4067783	-0.033358023	0.26341326	0.27918919	-0.072183903	-0.42987596	-0.045461915	-1.1551774	-0.17694081	-0.46117575	0.24090643	-0.10769848	0.29667178	0.31851847	0.97218367	0.14435346	0.77675192	0.13435869	0.33150148	0.53017282	0.5547353	0.99612201	0.85624398	0.077062292	0.13712406	0.65268908	0.91076513	0.88496379	0.76587962	0.080310314	1.3553746	0.81173041	1.2362628	0.76923799	0.76003096	1.0330856	0.56723511	0.72232941	0.46095677	0.17264386	0.11218754	0.96937029	1.2961085	1.2168816	0.68894202	0.45037272	1.6727502	1.5035008	0.82119717	1.1331489	1.3969595	1.4722824	1.3292399	0.22648234	1.5700914	1.4057299	1.2636841	0.63403971	0.70702897	0.7716836	1.1924778	2.0396389	2.1157507	1.4989544	1.5279886	1.6889006	1.8392142	0.98446914	1.229552	0.83971068	-0.41584243
1	-1.9453272	-1.4498402	-1.4889456	-1.8004841	-2.3130602	-1.7720853	-2.1548821	-1.3312254	-2.2651396	-1.8002112	-1.5211081	-2.3136114	-1.561571	-1.6647261	-2.0304364	-1.8441364	-1.3269888	-1.1846436	-1.3397858	-1.5957733	-1.4135873	-1.6941628	-1.9501844	-2.3001641	0.74808219	-0.57759913	-0.42445897	0.94431756	0.29521697	-0.14963383	0.87551438	0.090401134	0.48625435	0.12139845	0.15967936	0.28773209	0.22582485	0.84169322	1.1893239	-0.10440289	0.68141151	0.89665452	1.3251152	-0.069252989	0.68924579	-0.038613033	0.41765376	0.82191717	0.45904512	0.75300499	0.38800275	0.27517804	0.94957264	1.4344182	0.32825712	0.53519691	-0.078509298	0.77098689	0.37113048	0.65694497	0.43312937	1.3515205	1.0818091	0.63853277	0.62464036	0.8320766	0.010782965	0.64650968	0.13596977	0.96289747	1.1920667	0.35138022	1.1121026	0.10753398	0.34865793	0.24445621	0.081090089	0.50982885	0.8557744	0.78689226	0.65935304	0.59408489	0.11141785	0.22305162	0.70180545	-0.29958251	0.52543812	0.96316276	0.45454673	0.013857347	0.26865177	0.86404066	0.40360503	0.16291332	0.67818835	0.31607893	0.83863274	-0.015818773	0.15086338	0.33054018	0.35294863	-0.018754314	0.23211064	-0.32496165	0.84210966	0.57055189	0.13407062	0.27334854	-0.046006644	0.30515463	0.94640847	0.11022648	0.46676175	0.8589856	0.94712913	0.39697047	0.54327975	0.77569365	0.38997543	-0.18036944	0.55412087	0.6861262	0.69061802	0.62076416	0.92600816	-1.9410525	-2.1112366	-1.7680882
1	-0.99331525	-0.86941944	-0.34513531	-0.99690263	-1.7425352	-1.5874918	-1.3256724	-1.4403564	-1.2479575	-1.1284271	-1.2283801	-1.5300386	-1.1232394	-0.74055674	-1.1127213	-1.3592374	-0.96512871	-1.1010116	-0.95559012	-0.89125053	-1.7253304	-0.80204541	-0.90679733	-1.1915468	-0.81674442	-0.88905732	-0.82516196	-1.4472326	0.6910064	0.68858377	0.58366106	0.85555986	1.1030254	1.2583014	1.1672337	0.91549682	0.52948368	0.82609106	1.0162801	0.89997316	0.92021327	0.62249335	0.34791477	0.83031441	1.1259322	0.89458992	1.0507245	0.87218722	1.0804476	1.2956721	0.53001033	0.51094571	0.5403258	1.2226683	1.1324517	0.65389235	1.0042315	0.48009269	0.84074081	1.5652768	0.82850945	1.0977412	1.0064765	0.81694658	0.5472651	0.2890393	0.77089542	0.63850346	0.51423648	1.1087905	0.64572451	0.95856423	1.0223428	0.7961917	1.0128395	1.4103904	0.42841327	0.69654772	0.71962016	0.41732416	0.88260555	1.1400573	1.587843	1.3297604	1.251566	0.55293607	1.1342261	1.2679424	0.83754173	1.1141439	0.4057268	1.1670415	0.32157638	0.38995827	0.68733026	0.85897314	1.5531322	-0.74530347	-1.0565726	-0.71709464	-0.97293723	-1.2045143	-1.1297703	-1.0605064	-0.83042165	-0.917643	-0.84730283	-0.79779742	-1.6820651	-0.68949721	-1.0339823	-0.8908132	-0.64021358	-0.84529122	-1.0201387	-0.40586891	-0.73054385	-1.1521869	-0.85923243	-1.0586327	-0.11725252	-1.2548128	-0.48167128	-1.2181962	-1.2254463	-1.1708605	-1.3251094	-0.89458237
2	0.045628238	-1.1299653	-0.52060748	-1.0671846	-1.3322887	-0.86241869	-1.0303567	-1.0694771	-0.28594248	-1.2188799	-0.2853232	-0.26678976	-0.23816393	-0.52411757	-0.91334663	-1.4738832	-0.5042288	-0.56962935	-0.5336179	-0.39170401	-0.088669402	-0.24544549	-0.48796857	-1.0758748	-0.77054165	0.12178557	-0.60312755	-0.7284997	-0.96412858	-1.4459043	-0.36443777	-0.78603573	-0.57176608	-0.53897736	-0.3758589	0.23084154	-0.50682053	-0.64841152	0.13500388	0.51073524	0.047938769	0.30895249	-0.05311888	0.07806494	0.010870625	0.69882902	0.28065694	-0.0039492122	0.72663379	-0.74015296	-0.15465246	0.49140966	0.5761071	1.275402	0.71603016	0.69632866	0.96027291	0.21000276	0.67644428	0.44388457	0.3851856	-0.13249307	0.9118359	0.0072345174	1.4373747	1.4877386	0.87531103	1.4269118	1.3077878	0.11626513	0.89640734	1.1792771	1.6262948	1.3844436	1.7282625	1.4194429	2.2104051	2.372559	1.6112413	1.3484733	1.6273636	1.7479702	1.2611341	2.5174891	1.999826	2.1478803	2.1756302	1.9429213	2.6272376	-0.76337419	-0.72004567	0.14862199	-0.94812247	-0.77018497	-0.80356655	-0.89302881	-0.51130235	-0.78322643	-0.07052524	-0.48055259	-1.1270017	-1.2194503	-0.60405221	-0.80643776	-0.72657274	-0.4621805	-1.3699478	-1.3697154	-0.40403956	-1.486923	-0.41438953	-0.87914767	-0.50301729	-0.60799031	-0.47770134	-1.3624718	-1.0512259	-0.33106141	-0.2962114	-0.33196691	0.46703546	-0.32367753	-0.17948851	-0.2449603	-5.3901358e-05	-1.4092624	-0.78151173	-0.61823709
2	-0.56870868	-0.88811805	-0.047976584	-0.038036109	-0.48306827	-1.0946887	-0.95345287	-0.030006881	-0.79545456	-0.51445458	-0.71876142	-0.51627228	-1.0740292	-0.43143528	-0.70491401	0.081199243	-0.18071334	-0.41380542	-1.2541398	0.62861272	0.10925689	-0.40352451	0.29848983	-1.0170097	0.1060293	-0.32393784	-0.88263273	-0.078209774	-0.47673375	0.30925792	-0.68720484	-0.047918279	0.043894441	-0.24588905	1.4838271	0.47106999	-0.22834216	0.62188246	0.85074754	0.44598501	0.67410028	0.4381375	1.3025001	1.5158618	1.0840099	0.5290753	1.0051872	1.2504343	1.8793513	1.2464359	0.97652281	1.0508488	1.7077134	0.77998733	0.808501	1.9589051	2.5223094	1.6504349	1.9575071	1.9149208	1.9881925	2.3885283	2.6563402	3.2445649	2.5338502	2.2126811	-0.50017997	0.13632626	-0.1441732	0.10614366	-0.086865892	-1.2128345	0.052023116	0.28845924	-1.779425	-0.51452533	-0.61662303	-1.0129302	0.12700365	-0.9401846	-0.57215784	-0.4926672	-1.154128	-0.5546875	-1.4167936	-0.72366355	-0.4996501	-0.15871588	-0.021429563	-0.11397757	-1.606342	-0.43054809	-0.054970458	-1.4477832	0.040901319	-1.2090535	-0.66597733	0.17587064	-1.07419	-1.1357511	-0.85132687	-0.47887339	-1.2767027	0.019725047	-0.369314	-0.82186455	-0.80150441	-0.17233083	-0.60426942	-0.44592446	-0.44231209	0.0055312883	-0.96598956	-0.078308797	-0.53922905	-0.60782592	0.029041713	0.043836515	-0.99073975	0.51837462	-0.22856277	-0.56528868	-0.64299796	-1.1094278	-0.10109322	-0.23394901	-0.61982693	-0.083061887
