Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity,Num Segments
BU,0.36,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.36,0.89,0.766553480475382,0.51,7.14
OS,0.37,0.97,0.9336283185840708,0.5985714285714285,8.38
RDP,0.37,0.76,0.4871794871794871,0.3557142857142857,4.98
BU,0.37,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.37,0.88,0.7470489038785835,0.5014285714285713,7.02
OS,0.38,0.97,0.9336283185840708,0.6028571428571429,8.44
RDP,0.38,0.76,0.5008319467554077,0.35,4.9
BU,0.38,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.38,0.88,0.7470489038785835,0.4964285714285714,6.95
OS,0.39,0.97,0.9336283185840708,0.6149999999999999,8.61
RDP,0.39,0.72,0.4327390599675851,0.33714285714285713,4.72
BU,0.39,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.39,0.87,0.7241086587436333,0.4892857142857142,6.85
OS,0.4,0.98,0.9554367201426025,0.6299999999999999,8.82
RDP,0.4,0.7,0.4075829383886256,0.3257142857142858,4.56
BU,0.4,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.4,0.87,0.7241086587436333,0.48499999999999993,6.79
OS,0.41000000000000003,0.98,0.9554367201426025,0.6421428571428572,8.99
RDP,0.41000000000000003,0.68,0.36,0.30857142857142855,4.32
BU,0.41000000000000003,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.41000000000000003,0.87,0.7241086587436333,0.4835714285714285,6.77
OS,0.42,0.97,0.9336283185840708,0.6592857142857141,9.23
RDP,0.42,0.68,0.36,0.2992857142857143,4.19
BU,0.42,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.42,0.87,0.7241086587436333,0.47428571428571425,6.64
OS,0.43,0.97,0.9336283185840708,0.6778571428571429,9.49
RDP,0.43,0.67,0.32707993474714514,0.2942857142857143,4.12
BU,0.43,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.43,0.87,0.7241086587436333,0.47071428571428564,6.59
OS,0.44,0.97,0.9336283185840708,0.6828571428571428,9.56
RDP,0.44,0.66,0.30213464696223313,0.2892857142857143,4.05
BU,0.44,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.44,0.87,0.7241086587436333,0.467142857142857,6.54
OS,0.45,0.97,0.9336283185840708,0.6992857142857142,9.79
RDP,0.45,0.63,0.23553719008264462,0.2792857142857143,3.91
BU,0.45,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.45,0.85,0.6859296482412061,0.4592857142857142,6.43
OS,0.46,0.97,0.9336283185840708,0.7071428571428571,9.9
RDP,0.46,0.61,0.19421487603305787,0.2728571428571429,3.82
BU,0.46,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.46,0.84,0.6672212978369384,0.4564285714285713,6.39
OS,0.47000000000000003,0.97,0.9336283185840708,0.7192857142857143,10.07
RDP,0.47000000000000003,0.6,0.15682967959527816,0.2621428571428572,3.67
BU,0.47000000000000003,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.47000000000000003,0.83,0.6487603305785123,0.4514285714285713,6.32
OS,0.48,0.96,0.910873440285205,0.7307142857142855,10.23
RDP,0.48,0.58,0.1264559068219634,0.25642857142857145,3.59
BU,0.48,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.48,0.83,0.6487603305785123,0.44499999999999995,6.23
OS,0.49,0.96,0.910873440285205,0.7385714285714284,10.34
RDP,0.49,0.57,0.11157024793388426,0.24999999999999997,3.5
BU,0.49,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.49,0.82,0.6256239600665557,0.44285714285714284,6.2
OS,0.5,0.96,0.910873440285205,0.7485714285714287,10.48
RDP,0.5,0.57,0.11157024793388426,0.23999999999999996,3.36
BU,0.5,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.5,0.82,0.6256239600665557,0.44214285714285706,6.19
OS,0.51,0.97,0.9326750448833034,0.7614285714285713,10.66
RDP,0.51,0.56,0.08485856905158062,0.23071428571428573,3.23
BU,0.51,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.51,0.81,0.6074380165289256,0.4364285714285712,6.11
OS,0.52,0.98,0.9554367201426025,0.7721428571428571,10.81
RDP,0.52,0.58,0.11467116357504215,0.22,3.08
BU,0.52,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.52,0.81,0.6074380165289256,0.4328571428571427,6.06
OS,0.53,0.98,0.9554367201426025,0.7764285714285712,10.87
RDP,0.53,0.6,0.14529914529914523,0.20642857142857143,2.89
BU,0.53,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.53,0.82,0.6256239600665557,0.4285714285714285,6.0
OS,0.54,0.98,0.9554367201426025,0.7814285714285714,10.94
RDP,0.54,0.62,0.1767764298093587,0.2,2.8
BU,0.54,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.54,0.82,0.6256239600665557,0.42499999999999993,5.95
OS,0.55,0.99,0.9775583482944344,0.7892857142857141,11.05
RDP,0.55,0.6,0.12126537785588754,0.19499999999999995,2.73
BU,0.55,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.55,0.82,0.6256239600665557,0.4185714285714285,5.86
OS,0.56,0.99,0.9775583482944344,0.7971428571428569,11.16
RDP,0.56,0.62,0.15329768270944744,0.18357142857142858,2.57
BU,0.56,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.56,0.82,0.6205733558178752,0.41071428571428553,5.75
OS,0.5700000000000001,0.99,0.9775583482944344,0.8028571428571428,11.24
RDP,0.5700000000000001,0.63,0.18141592920353988,0.17785714285714285,2.49
BU,0.5700000000000001,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.5700000000000001,0.83,0.6392190152801358,0.4028571428571428,5.64
OS,0.58,1.0,1.0,0.8092857142857142,11.33
RDP,0.58,0.63,0.18141592920353988,0.17357142857142857,2.43
BU,0.58,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.58,0.84,0.6581196581196581,0.4007142857142856,5.61
OS,0.59,1.0,1.0,0.8185714285714283,11.46
RDP,0.59,0.65,0.2364746945898779,0.16285714285714284,2.28
BU,0.59,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.59,0.82,0.6205733558178752,0.39642857142857124,5.55
OS,0.6,1.0,1.0,0.8264285714285714,11.57
RDP,0.6,0.64,0.2201039861351819,0.1614285714285714,2.26
BU,0.6,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.6,0.82,0.6205733558178752,0.39357142857142846,5.51
OS,0.61,1.0,1.0,0.8314285714285714,11.64
RDP,0.61,0.62,0.1767764298093587,0.15142857142857138,2.12
BU,0.61,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.61,0.83,0.6392190152801358,0.39142857142857124,5.48
OS,0.62,1.0,1.0,0.8407142857142857,11.77
RDP,0.62,0.63,0.2039586919104991,0.1421428571428571,1.99
BU,0.62,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.62,0.84,0.6581196581196581,0.38571428571428557,5.4
OS,0.63,1.0,1.0,0.8542857142857144,11.96
RDP,0.63,0.63,0.1928446771378709,0.13571428571428568,1.9
BU,0.63,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.63,0.84,0.6581196581196581,0.38285714285714273,5.36
OS,0.64,1.0,1.0,0.8592857142857144,12.03
RDP,0.64,0.62,0.1767764298093587,0.1314285714285714,1.84
BU,0.64,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.64,0.84,0.6581196581196581,0.3764285714285712,5.27
OS,0.65,1.0,1.0,0.865,12.11
RDP,0.65,0.61,0.1492146596858639,0.1264285714285714,1.77
BU,0.65,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.65,0.84,0.6581196581196581,0.37499999999999983,5.25
OS,0.66,1.0,1.0,0.8692857142857144,12.17
RDP,0.66,0.61,0.1492146596858639,0.12428571428571425,1.74
BU,0.66,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.66,0.84,0.6581196581196581,0.3714285714285712,5.2
OS,0.67,1.0,1.0,0.8721428571428572,12.21
RDP,0.67,0.63,0.18141592920353988,0.11785714285714283,1.65
BU,0.67,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.67,0.84,0.6581196581196581,0.36928571428571416,5.17
OS,0.68,1.0,1.0,0.8785714285714288,12.3
RDP,0.68,0.63,0.18141592920353988,0.11642857142857141,1.63
BU,0.68,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.68,0.83,0.6392190152801358,0.3614285714285713,5.06
OS,0.6900000000000001,1.0,1.0,0.882857142857143,12.36
RDP,0.6900000000000001,0.64,0.19786096256684493,0.11357142857142855,1.59
BU,0.6900000000000001,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.6900000000000001,0.83,0.6392190152801358,0.3571428571428571,5.0
OS,0.7000000000000001,1.0,1.0,0.8914285714285717,12.48
RDP,0.7000000000000001,0.65,0.2145421903052065,0.10999999999999995,1.54
BU,0.7000000000000001,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.7000000000000001,0.83,0.6392190152801358,0.3535714285714285,4.95
OS,0.71,1.0,1.0,0.8957142857142858,12.54
RDP,0.71,0.64,0.19786096256684493,0.10642857142857139,1.49
BU,0.71,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.71,0.83,0.6392190152801358,0.35071428571428553,4.91
OS,0.72,1.0,1.0,0.8971428571428572,12.56
RDP,0.72,0.64,0.19786096256684493,0.10499999999999997,1.47
BU,0.72,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.72,0.83,0.6392190152801358,0.3471428571428571,4.86
OS,0.73,1.0,1.0,0.9042857142857145,12.66
RDP,0.73,0.65,0.2256637168141593,0.10428571428571426,1.46
BU,0.73,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.73,0.82,0.6153846153846154,0.34571428571428564,4.84
OS,0.74,1.0,1.0,0.9100000000000001,12.74
RDP,0.74,0.67,0.2594254937163376,0.09928571428571425,1.39
BU,0.74,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.74,0.8,0.5667244367417678,0.34071428571428564,4.77
OS,0.75,1.0,1.0,0.9107142857142858,12.75
RDP,0.75,0.67,0.24863387978142082,0.09428571428571426,1.32
BU,0.75,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.75,0.78,0.5233968804159446,0.33499999999999985,4.69
OS,0.76,1.0,1.0,0.9207142857142857,12.89
RDP,0.76,0.69,0.2837338262476895,0.09214285714285712,1.29
BU,0.76,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.76,0.78,0.5233968804159446,0.3321428571428571,4.65
OS,0.77,1.0,1.0,0.9235714285714286,12.93
RDP,0.77,0.71,0.3299445471349354,0.08999999999999997,1.26
BU,0.77,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.77,0.77,0.5051635111876076,0.32928571428571424,4.61
OS,0.78,1.0,1.0,0.9278571428571429,12.99
RDP,0.78,0.71,0.3299445471349354,0.08642857142857138,1.21
BU,0.78,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.78,0.76,0.4871794871794871,0.3264285714285714,4.57
OS,0.79,1.0,1.0,0.9307142857142857,13.03
RDP,0.79,0.69,0.2837338262476895,0.08285714285714282,1.16
BU,0.79,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.79,0.76,0.4871794871794871,0.3207142857142857,4.49
OS,0.8,1.0,1.0,0.9357142857142857,13.1
RDP,0.8,0.69,0.2837338262476895,0.08285714285714282,1.16
BU,0.8,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.8,0.76,0.4871794871794871,0.3207142857142857,4.49
OS,0.81,1.0,1.0,0.9392857142857143,13.15
RDP,0.81,0.68,0.2660550458715597,0.0814285714285714,1.14
BU,0.81,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.81,0.75,0.46943972835314085,0.31785714285714284,4.45
OS,0.8200000000000001,1.0,1.0,0.9414285714285715,13.18
RDP,0.8200000000000001,0.68,0.2766726943942134,0.07785714285714283,1.09
BU,0.8200000000000001,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.8200000000000001,0.75,0.46943972835314085,0.31357142857142856,4.39
OS,0.8300000000000001,1.0,1.0,0.9450000000000002,13.23
RDP,0.8300000000000001,0.68,0.2766726943942134,0.07785714285714283,1.09
BU,0.8300000000000001,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.8300000000000001,0.74,0.4519392917369308,0.30785714285714283,4.31
OS,0.84,1.0,1.0,0.9485714285714287,13.28
RDP,0.84,0.69,0.29417122040072863,0.0764285714285714,1.07
BU,0.84,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.84,0.74,0.4519392917369308,0.30357142857142855,4.25
OS,0.85,1.0,1.0,0.9507142857142858,13.31
RDP,0.85,0.68,0.2660550458715597,0.07571428571428568,1.06
BU,0.85,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.85,0.73,0.4346733668341708,0.29928571428571427,4.19
OS,0.86,1.0,1.0,0.9535714285714287,13.35
RDP,0.86,0.68,0.2660550458715597,0.07499999999999997,1.05
BU,0.86,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.86,0.73,0.4346733668341708,0.2971428571428571,4.16
OS,0.87,1.0,1.0,0.957857142857143,13.41
RDP,0.87,0.69,0.29417122040072863,0.07357142857142854,1.03
BU,0.87,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.87,0.73,0.4346733668341708,0.2957142857142857,4.14
OS,0.88,1.0,1.0,0.9628571428571431,13.48
RDP,0.88,0.69,0.3043087971274686,0.07214285714285712,1.01
BU,0.88,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.88,0.73,0.4346733668341708,0.28928571428571426,4.05
OS,0.89,1.0,1.0,0.9664285714285716,13.53
RDP,0.89,0.69,0.3043087971274686,0.07214285714285712,1.01
BU,0.89,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.89,0.72,0.4176372712146422,0.28785714285714287,4.03
OS,0.9,1.0,1.0,0.9728571428571429,13.62
RDP,0.9,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.9,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.9,0.72,0.4176372712146422,0.28642857142857137,4.01
OS,0.91,1.0,1.0,0.9764285714285714,13.67
RDP,0.91,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.91,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.91,0.71,0.40082644628099173,0.28285714285714286,3.96
OS,0.92,1.0,1.0,0.9842857142857144,13.78
RDP,0.92,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.92,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.92,0.71,0.40082644628099173,0.28285714285714286,3.96
OS,0.93,1.0,1.0,0.9864285714285715,13.81
RDP,0.93,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.93,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.93,0.71,0.40082644628099173,0.27928571428571425,3.91
OS,0.9400000000000001,1.0,1.0,0.9878571428571429,13.83
RDP,0.9400000000000001,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.9400000000000001,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.9400000000000001,0.71,0.40082644628099173,0.27928571428571425,3.91
OS,0.9500000000000001,1.0,1.0,0.9885714285714287,13.84
RDP,0.9500000000000001,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.9500000000000001,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.9500000000000001,0.71,0.40082644628099173,0.27714285714285714,3.88
OS,0.96,1.0,1.0,0.9900000000000001,13.86
RDP,0.96,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.96,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.96,0.72,0.4176372712146422,0.275,3.85
OS,0.97,1.0,1.0,0.9914285714285715,13.88
RDP,0.97,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.97,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.97,0.72,0.4176372712146422,0.27214285714285713,3.81
OS,0.98,1.0,1.0,0.995,13.93
RDP,0.98,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.98,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.98,0.73,0.4346733668341708,0.2692857142857143,3.77
OS,0.99,1.0,1.0,0.9978571428571429,13.97
RDP,0.99,0.69,0.3043087971274686,0.0714285714285714,1.0
BU,0.99,0.52,0.05213270142180093,0.21285714285714288,2.98
VC,0.99,0.74,0.4519392917369308,0.2671428571428571,3.74
