Type,Alpha,Mean Loyalty,Kappa Loyalty,Complexity,Num Segments
OS,0.0,0.62,0.19627749576988163,0.007407407407407406,1.0
RDP,0.0,1.0,1.0,0.9808148148148149,132.41
BU,0.0,1.0,1.0,1.007407407407408,136.0
VC,0.0,1.0,1.0,1.0,135.0
LSF,0.0,0.0,0.0,0.0,0.0
OS,0.1,0.94,0.8784440842787682,0.07637037037037037,10.31
RDP,0.1,0.83,0.6561488673139159,0.05355555555555556,7.23
BU,0.1,0.82,0.6293245469522241,0.04740740740740741,6.4
VC,0.1,0.96,0.9194847020933977,0.11755555555555557,15.87
LSF,0.1,0.0,0.0,0.0,0.0
OS,0.2,0.97,0.9393203883495146,0.13637037037037036,18.41
RDP,0.2,0.74,0.459234608985025,0.03874074074074074,5.23
BU,0.2,0.77,0.5302287581699346,0.03251851851851852,4.39
VC,0.2,0.88,0.7560975609756098,0.07837037037037037,10.58
LSF,0.2,0.0,0.0,0.0,0.0
OS,0.30000000000000004,0.98,0.9596122778675282,0.17474074074074075,23.59
RDP,0.30000000000000004,0.73,0.4375,0.03392592592592592,4.58
BU,0.30000000000000004,0.67,0.33467741935483875,0.02266666666666666,3.06
VC,0.30000000000000004,0.85,0.6926229508196722,0.0654074074074074,8.83
LSF,0.30000000000000004,0.0,0.0,0.0,0.0
OS,0.4,0.97,0.9395161290322581,0.20162962962962966,27.22
RDP,0.4,0.68,0.33884297520661166,0.02548148148148148,3.44
BU,0.4,0.67,0.3303571428571429,0.016518518518518516,2.23
VC,0.4,0.85,0.6926229508196722,0.06081481481481481,8.21
LSF,0.4,0.0,0.0,0.0,0.0
OS,0.5,0.97,0.9395161290322581,0.22881481481481483,30.89
RDP,0.5,0.65,0.28042763157894735,0.009851851851851851,1.33
BU,0.5,0.66,0.3134087237479807,0.014962962962962961,2.02
VC,0.5,0.85,0.6926229508196722,0.05703703703703703,7.7
LSF,0.5,0.0,0.0,0.0,0.0
OS,0.6000000000000001,0.97,0.9395161290322581,0.26407407407407407,35.65
RDP,0.6000000000000001,0.65,0.2920711974110032,0.007407407407407406,1.0
BU,0.6000000000000001,0.66,0.3134087237479807,0.014888888888888886,2.01
VC,0.6000000000000001,0.84,0.6726677577741408,0.05533333333333335,7.47
LSF,0.6000000000000001,0.0,0.0,0.0,0.0
OS,0.7000000000000001,0.99,0.9798387096774194,0.3264444444444445,44.07
RDP,0.7000000000000001,0.65,0.2920711974110032,0.007407407407407406,1.0
BU,0.7000000000000001,0.66,0.3134087237479807,0.014888888888888886,2.01
VC,0.7000000000000001,0.83,0.6516393442622951,0.05362962962962964,7.24
LSF,0.7000000000000001,0.0,0.0,0.0,0.0
OS,0.8,0.98,0.9596122778675282,0.4594074074074075,62.02
RDP,0.8,0.65,0.2920711974110032,0.007407407407407406,1.0
BU,0.8,0.66,0.3134087237479807,0.014814814814814812,2.0
VC,0.8,0.83,0.6516393442622951,0.05155555555555557,6.96
LSF,0.8,0.0,0.0,0.0,0.0
OS,0.9,1.0,1.0,0.7040740740740741,95.05
RDP,0.9,0.65,0.2920711974110032,0.007407407407407406,1.0
BU,0.9,0.66,0.3134087237479807,0.014814814814814812,2.0
VC,0.9,0.83,0.6516393442622951,0.049925925925925936,6.74
LSF,0.9,0.0,0.0,0.0,0.0
