2	-0.7529502	-0.68152381	-0.43320815	-0.19654537	0.1153163	0.44251956	0.70483547	0.95834884	1.0120025	1.296702	1.2558749	1.2951091	1.3714817	1.2998038	1.1241721	0.98718766	0.88750929	0.82857414	0.62527721	0.53825775	0.26747462	-0.098459845	-0.50882622	-0.5482281	-0.5122634	-0.66324805	-0.69342821	-0.46892134	-0.15965851	0.20518612	0.43363318	0.79235795	1.1544361	1.4815555	1.4331834	1.3096124	1.2324853	1.2869773	1.3112891	1.298714	1.2424615	1.3601642	1.4190155	1.5238077	1.2061615	0.76435746	0.37654238	0.00021251864	-0.32179305	-0.63809791	-0.25908538	-0.1760061	-0.40562683	-0.61353462	-0.79109457	-1.1293639	-1.4806274	-1.745559	-1.7959263	-1.5785788	-1.283115	-0.95834297	-0.62560668	-0.46447815	-0.1703054	-0.056878288	-0.24198328	-0.49977217	-0.74238714	-0.96211549	-1.2567912	-1.3965422	-1.5732554	-1.7190088	-1.5854029	-1.4791184	-1.1563584	-0.89907248	-0.71497349	-0.40453699
3	-0.48328358	-0.42440079	-0.2445611	-0.0021467034	0.2372641	0.50182994	0.52141582	0.63455088	0.85140351	1.0437581	1.2529767	1.3863859	1.3687711	1.4104772	1.291992	1.1727872	1.0183841	0.81586108	0.62419477	0.30543924	0.094124475	-0.2418391	-0.46025609	-0.52789935	-0.49260721	-0.32353037	-0.11787861	0.13148157	0.3686084	0.63214176	0.87214703	1.1367754	1.3744029	1.467514	1.4728329	1.3578519	1.3333226	1.3683018	1.4396996	1.4973934	1.4932635	1.4270908	1.3105454	1.1069899	0.91804557	0.6006354	0.35343404	0.063369009	-0.18439552	-0.42330573	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712	-1.077712
2	-0.87406154	-0.7641122	-0.58181723	-0.27532129	-0.067613764	0.27270834	0.52734895	0.8822661	1.13891	1.3616132	1.4413422	1.5613077	1.5128865	1.4028227	1.3206898	1.1418862	0.89777692	0.68989769	0.50680142	0.26767162	-0.01369795	-0.29895953	-0.61810452	-0.85643302	-0.90674299	-0.79410359	-0.60660019	-0.2963267	0.003644397	0.34951834	0.67003698	1.003777	1.3582363	1.4073443	1.4614891	1.4230841	1.5419621	1.5168358	1.5267375	1.5295993	1.5624524	1.5773909	1.3176563	0.95913334	0.57926152	0.25651071	-0.10178334	-0.39385594	-0.54615953	-0.77435735	-0.17498751	-0.23628669	-0.40364321	-0.55983881	-0.77115217	-1.0441654	-1.3038828	-1.5190137	-1.5678012	-1.3894154	-1.1968124	-0.96603894	-0.78494591	-0.58582371	-0.37588401	-0.2847079	-0.40318533	-0.63069632	-0.7229599	-0.92992336	-1.1962972	-1.4363542	-1.5083107	-1.438306	-1.2748815	-1.0639688	-0.89289201	-0.76995022	-0.49184307	-0.27658047
3	-0.95033061	-0.80484345	-0.61592224	-0.33068448	-0.019656254	0.18093092	0.48516204	0.74692324	1.0269547	1.2024745	1.3971805	1.5022706	1.4887728	1.4121727	1.2570924	1.1250067	0.8946279	0.55568812	0.36483865	0.042289077	-0.31453531	-0.55773702	-0.76550696	-0.89971381	-0.89055458	-0.83916646	-0.60502758	-0.32268221	-0.010304196	0.32376673	0.65750021	0.99513842	1.3547106	1.5514894	1.4598971	1.4106301	1.4577278	1.5876443	1.6532051	1.7209352	1.7153433	1.553948	1.371149	1.0036228	0.68030188	0.30371283	-0.030358093	-0.36254897	-0.65405357	-0.85020575	-0.16244386	-0.069646377	-0.2482514	-0.52548688	-0.79496112	-0.92126211	-1.2069337	-1.4304672	-1.5490021	-1.4889416	-1.2515247	-1.0562403	-0.75519077	-0.46860323	-0.20833643	-0.1077777	-0.2237625	-0.36789989	-0.54303404	-0.87411617	-1.1383841	-1.308312	-1.4730817	-1.4480626	-1.3405139	-1.1405534	-1.0039844	-0.76251816	-0.50225136	-0.28773251
2	-0.58861566	-0.49681769	-0.31325412	-0.070369948	0.16335061	0.41640218	0.64105627	0.74836438	0.95161514	1.1103754	1.3185804	1.4625105	1.4942432	1.4218733	1.3316296	1.1293826	1.0299106	0.80626025	0.56000853	0.28503555	0.016830034	-0.25794867	-0.46356318	-0.50549559	-0.44303411	-0.25484017	-0.023774785	0.24151651	0.49346714	0.75441949	0.99879314	1.2718557	1.4298065	1.4248199	1.3555586	1.4091803	1.4270866	1.4750741	1.4534117	1.3882627	1.4221	1.3670536	1.1917146	0.92331481	0.68995043	0.4306171	0.19229855	-0.065351011	-0.2896813	-0.47020113	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594	-1.0661594
2	-0.47846511	-0.43819569	-0.30428598	-0.12314671	0.17087562	0.41673256	0.70040239	0.95924381	1.1926427	1.3684595	1.405512	1.4125599	1.3972944	1.3072219	1.1643927	1.041859	0.76906804	0.7605287	0.48194738	0.27606741	0.035328227	-0.22544331	-0.37599304	-0.48059994	-0.35522957	-0.23021014	0.00020580685	0.21219783	0.46793935	0.71432269	0.8952865	1.1468461	1.3727292	1.4597602	1.3758583	1.3031277	1.3382501	1.3445961	1.360856	1.4115656	1.4498464	1.4759616	1.2892951	1.0530303	0.80147074	0.53695593	0.28092197	0.005820715	-0.23126293	-0.43544672	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234	-1.0826234
3	-0.98845456	-0.86296004	-0.62890918	-0.33447972	-0.0051012876	0.29777492	0.46630763	0.78737339	0.98249771	1.1831638	1.4664203	1.5048106	1.4678058	1.3985335	1.2729943	1.1862475	0.92095712	0.71921842	0.46326859	0.27028947	0.028596316	-0.2671739	-0.46699085	-0.66569052	-0.87869155	-0.93558419	-0.7587835	-0.48933674	-0.20111944	0.15270539	0.5148429	0.84569616	1.2152972	1.4169018	1.5056597	1.4307563	1.4032261	1.4293261	1.4928332	1.4237844	1.3926342	1.6132328	1.5519604	1.2640112	0.86589685	0.47216225	0.1107845	-0.26185557	-0.60875319	-0.86662477	-0.033659336	-0.12921037	-0.39012099	-0.68674034	-0.81107288	-0.95533795	-1.2293433	-1.5229236	-1.6412451	-1.4828351	-1.255488	-0.96003059	-0.89554035	-0.61885353	-0.27486088	-0.088987762	-0.1507518	-0.36518297	-0.61769154	-0.91247853	-1.1736126	-1.4098534	-1.6373345	-1.6191897	-1.392647	-1.1366972	-0.89567442	-0.62573606	-0.24228057	-0.1420816
2	-0.66813712	-0.66360373	-0.88789868	-0.90435921	-0.56457071	-0.20341052	0.15434964	0.47789348	0.84418073	1.1133778	1.2449002	1.4076705	1.5973174	1.498932	1.5234879	1.3704859	1.3583429	1.1424131	0.88287646	0.72113153	0.5675359	0.22391561	-0.084948675	-0.285983	-0.617946	-0.83031381	-0.68751198	-0.8023579	-0.58761545	-0.31291351	0.020614586	0.33930122	0.70612816	0.9895191	1.3488983	1.4730269	1.4168452	1.316355	1.4060514	1.4195976	1.4898652	1.5081607	1.425966	1.4661728	1.1074952	0.72744589	0.35187599	-0.028065404	-0.31577386	-0.57460894	-0.1177618	-0.010255652	-0.047494226	-0.36704436	-0.55237373	-0.8261582	-1.0480245	-1.2863514	-1.5843733	-1.6598273	-1.475858	-1.2400461	-1.0011795	-0.74175077	-0.51842726	-0.27880513	-0.20815978	-0.33687572	-0.55248167	-0.81779301	-1.0114876	-1.3188407	-1.5875305	-1.548743	-1.4728951	-1.2372936	-1.0771678	-0.84045997	-0.58837102	-0.26828119
2	-0.95791747	-0.82996649	-0.6064286	-0.29147234	0.04033177	0.40774214	0.64644888	0.91138268	1.1231097	1.3552742	1.4714722	1.4946886	1.4491242	1.3155573	1.1404207	0.99064281	0.71546136	0.54333545	0.24325855	0.063837697	-0.25106067	-0.56115363	-0.79349177	-0.97563376	-0.93852218	-0.72141079	-0.38763821	-0.12797298	0.22033159	0.57349946	0.91097741	1.2094911	1.3137625	1.2996936	1.1908485	1.3283523	1.4928938	1.4412503	1.4322763	1.3992754	1.329684	1.3712536	1.2903723	1.0188383	0.69635556	0.33606644	-0.0033799902	-0.32649964	-0.64122432	-0.84831964	-0.33020501	-0.30669908	-0.63468203	-0.8935367	-1.1792553	-1.3624394	-1.6074048	-1.8040729	-1.595756	-1.2583417	-0.99861862	-0.73026894	-0.4994361	-0.19964869	0.094928049	0.3095499	0.30943411	0.15201387	-0.11361468	-0.36309015	-0.71527378	-1.0103716	-1.2591523	-1.5641793	-1.7488398	-1.6460216	-1.3345913	-1.0564571	-0.71625801	-0.44292924
2	-0.87892792	-0.83021213	-0.59604887	-0.41446123	-0.080585585	0.2759812	0.11696774	0.10410162	0.40165974	0.71185003	0.98314957	1.3217623	1.5262165	1.607273	1.7092077	1.5570367	1.4385515	1.2908836	0.96431826	0.79419316	0.44791926	0.18223402	-0.21211235	-0.52107452	-0.81026966	-0.94957457	-1.0336722	-0.8399202	-0.57236353	-0.26919111	0.062169791	0.44025807	0.78612259	1.1375429	1.3686651	1.3897772	1.5194326	1.5899038	1.5783243	1.4994316	1.3281369	1.3883152	1.5306027	1.3260315	0.95847003	0.62342474	0.26282268	-0.094095004	-0.49317845	-0.76202173	-0.087837394	-0.049239054	-0.22772714	-0.45826449	-0.69143356	-0.90501104	-1.16824	-1.4293344	-1.5784936	-1.52476	-1.3175454	-1.1044358	-0.82968579	-0.59441136	-0.33825875	-0.19620516	-0.11023613	-0.28790546	-0.57616488	-0.87208548	-1.0316838	-1.3717878	-1.5178006	-1.5319124	-1.4926006	-1.2611684	-0.98320192	-0.66529195	-0.42586528	-0.236441
3	-0.43009086	-0.33758019	-0.21434431	-0.017059692	0.21688073	0.45755591	0.69749394	0.95696611	1.1468794	1.3087479	1.3567623	1.3866164	1.3378648	1.2842213	1.1582045	0.93656082	0.72372931	0.4812448	0.2081021	-0.020142264	-0.26296184	-0.40509522	-0.45243951	-0.358153	-0.19856288	-0.0019818929	0.20210449	0.42471981	0.65788959	0.89457752	1.1296907	1.3688246	1.4371437	1.3415505	1.3191013	1.2809377	1.3145445	1.3742191	1.3905701	1.4061505	1.4901171	1.4573145	1.2295392	1.0129215	0.78983708	0.5043976	0.28385966	0.022980241	-0.1808716	-0.35637718	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387	-1.0918387
2	-0.95586923	-0.81380812	-0.6338243	-0.37455589	-0.0631495	0.21684571	0.54549386	0.83090004	1.0466055	1.2623109	1.3815359	1.4267496	1.4913145	1.44954	1.3540224	1.1426733	0.9526012	0.77486432	0.57649235	0.34625063	0.059010216	-0.28096431	-0.61259309	-0.72782859	-0.90001692	-0.85741693	-0.6541384	-0.34993136	-0.058976627	0.2690754	0.6136355	0.9071123	1.2476829	1.4760904	1.4579774	1.39167	1.4239524	1.4996144	1.4566935	1.4590321	1.5507436	1.4895262	1.3447137	1.0719637	0.67476122	0.36569347	0.038971254	-0.2728937	-0.62153496	-0.81477109	-0.10753787	0.010494833	-0.17315744	-0.49364327	-0.71210006	-0.9831534	-1.2066085	-1.4850858	-1.7070139	-1.5962814	-1.329456	-1.1004065	-0.841184	-0.53202454	-0.2908233	-0.1041904	-0.13606014	-0.32448141	-0.69132741	-1.0123177	-1.2345805	-1.4731588	-1.5182854	-1.4823987	-1.288782	-1.162266	-1.0086492	-0.78239693	-0.56692076	-0.27005064
2	-0.9573383	-0.83822617	-0.60900426	-0.3271187	0.0019165827	0.26579748	0.53778047	0.86169568	1.0101217	1.1223695	1.2699515	1.3771355	1.3284667	1.2701203	1.1453254	1.0056205	0.89354143	0.7620511	0.4271643	0.19597313	-0.13750705	-0.39593029	-0.67033266	-0.97011036	-0.9519369	-0.83074299	-0.6403999	-0.32531823	0.0036607848	0.35688984	0.67844193	1.0436553	1.3323489	1.5070504	1.4836444	1.2702328	1.2559416	1.4195028	1.4924779	1.5538626	1.5367019	1.5823887	1.462095	1.1747518	0.82157903	0.47301994	0.077536183	-0.23281926	-0.49096117	-0.80531139	0.084569256	-0.10830574	-0.27743707	-0.60900426	-0.86720244	-1.1726066	-1.3760031	-1.600977	-1.7180017	-1.4902764	-1.2100225	-0.960039	-0.63015975	-0.36751667	-0.12867352	0.12609252	-0.0089987465	-0.29313489	-0.68698697	-0.96195199	-1.2859797	-1.5838613	-1.6908034	-1.6860716	-1.4340118	-1.1381164	-0.86793387	-0.58295376	-0.24564758	-0.045739519
3	-0.44891875	-0.40250643	-0.25204298	-0.023903552	0.22344881	0.46358212	0.6998501	0.8968964	1.1190389	1.2550926	1.3964328	1.4185163	1.3582059	1.2614306	1.1298391	0.98511676	0.81660565	0.67199702	0.42487203	0.18249342	-0.020294021	-0.29586894	-0.38803989	-0.44260918	-0.3743123	-0.21117286	-0.0052874659	0.22720045	0.46648111	0.68777096	0.92986535	1.0976943	1.2835426	1.4390366	1.3811704	1.3150336	1.3246401	1.3863716	1.4719203	1.4090519	1.3764525	1.397996	1.3100598	1.1764788	0.93256539	0.67839186	0.42478676	0.15051923	-0.11863243	-0.32843999	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806	-1.0952806
1	-0.73800374	-0.51331978	-0.38313614	-0.040062182	-0.087841543	0.25795402	0.52557893	0.72304679	0.9628508	1.1080789	1.3218764	1.3869682	1.4193251	1.3607349	1.1087593	0.97834886	0.63421649	0.39577329	0.13578401	-0.27132336	-0.28878702	-0.041952188	0.23723955	0.35956077	0.097076681	-0.22671921	-0.56049434	-0.5196702	-0.41496385	-0.076803906	0.28191931	0.71926678	1.1233501	1.5194955	1.9178332	1.7249014	1.4225004	1.3161308	1.3016155	1.3519653	1.2898975	1.3820542	1.620195	1.5426292	1.1696931	0.70822914	0.30845499	-0.10205439	-0.53509265	-0.81133599	-0.21016276	-0.21023836	-0.34798202	-0.63307058	-0.92677758	-1.2143609	-1.4863707	-1.7045606	-1.7313457	-1.4890772	-1.2380238	-0.96079769	-0.81768641	-0.61772373	-0.32091713	-0.11460403	-0.27162576	-0.49653652	-0.71653327	-0.92874318	-1.222677	-1.3674741	-1.5892173	-1.675772	-1.5519085	-1.3167313	-1.1426163	-0.87000178	-0.57213678	-0.35607125
3	-0.49187632	-0.42352481	-0.22648271	0.0028115814	0.24720511	0.4883011	0.716583	0.7885213	0.92829045	1.0522951	1.2619199	1.4432553	1.4429082	1.3441847	1.2493372	1.1211094	0.91131104	0.67842995	0.58401636	0.35741216	0.067287043	-0.1126021	-0.40599582	-0.47978537	-0.48860772	-0.28427633	-0.080436682	0.15698574	0.39811066	0.66260758	0.86627367	1.1129523	1.3173416	1.4376726	1.3204366	1.2733166	1.2941721	1.3706806	1.4453669	1.3977262	1.4156601	1.452309	1.4120444	1.1667831	0.93876156	0.64794223	0.37632959	0.1060186	-0.12943688	-0.35954109	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035	-1.0924035
1	-0.69807181	-0.53748928	-0.3160288	-0.19833142	0.13615913	0.39008785	0.60836915	0.80250219	0.86689754	1.1605322	1.2839792	1.2902023	1.3485775	1.2421763	1.1773075	1.0688771	0.78545636	0.55425541	0.45610662	0.26048545	0.16571876	-0.1708687	-0.3774479	-0.58822091	-0.63097077	-0.52964279	-0.36391946	-0.02036486	0.34699979	0.64753397	1.0060375	1.3428279	1.6025062	1.4582931	1.344316	1.3970769	1.3510126	1.4248102	1.5485277	1.6966641	1.5952685	1.5256647	1.4528141	1.0960016	0.75819657	0.38995257	0.08914782	-0.24439574	-0.56001413	-0.64781367	-0.59606741	-0.59410578	-0.71160024	-0.82672722	-0.9915712	-1.1673732	-1.2660361	-1.3927231	-1.4929485	-1.394191	-1.234596	-1.0754475	-0.87948812	-0.66634763	-0.54783854	-0.42790896	-0.56495201	-0.69807181	-0.8926107	-1.0106463	-1.0837675	-1.2498967	-1.318452	-1.3580971	-1.392926	-1.3168083	-1.1429206	-0.97540472	-0.85655742	-0.66168032
2	-0.98617071	-0.93819916	-0.74690718	-0.44081841	-0.15612236	0.13284143	0.43109701	0.70261169	0.98909047	1.2169554	1.4111105	1.515373	1.4965733	1.3893396	1.2411032	1.0457596	0.82291873	0.53676408	0.17281773	-0.15660856	-0.45967209	-0.73653495	-0.86505334	-0.89968145	-0.83112751	-0.65253071	-0.34352475	-0.082382299	0.24979911	0.60656053	0.87218681	1.2113371	1.5785788	1.6349237	1.4833379	1.4771794	1.5141845	1.4856609	1.5002468	1.5573481	1.7523676	1.5867901	1.2058268	0.87369943	0.54411108	0.21846634	-0.10123598	-0.40770291	-0.68937373	-0.89622405	-0.076331833	-0.056991949	-0.24882415	-0.56204382	-0.79779592	-1.0389502	-1.3067374	-1.4819416	-1.6174558	-1.4484209	-1.1911843	-0.96094243	-0.64734459	-0.39133424	-0.1294895	-0.025983309	-0.169952	-0.42515202	-0.67154646	-0.94457375	-1.1656859	-1.3358012	-1.3986234	-1.4180444	-1.219924	-1.1139328	-0.88806672	-0.70579642	-0.44632865	-0.18189086
